SHRP_ID,STATE_CODE,YEAR,HPMS16_CRACKING_PERCENT_JPCC,MEAN_ANN_TEMP_AVG,FREEZE_INDEX_YR,FREEZE_THAW_YR,MAX_ANN_HUM_AVG,MIN_ANN_HUM_AVG,CONSTRUCTION_NO,AADTT_ALL_TRUCKS_TREND,ANNUAL_TRUCK_VOLUME_TREND,REPR_THICKNESS
175,39,1993.0,0.0,11.5,207.0,84.0,89.0,50.0,2,305.0,56425.0,9.100000381000001
175,39,1995.0,0.0,11.19999981,313.0,90.0,87.0,48.0,2,322.0,117530.0,9.100000381000001
182,39,1993.0,0.0,11.5,207.0,84.0,89.0,50.0,1,305.0,111325.0,8.699999809
182,39,1991.0,0.0,12.60000038,142.0,91.0,88.0,47.0,1,319.0,116435.0,8.699999809
182,39,1995.0,0.0,11.19999981,313.0,90.0,87.0,48.0,1,322.0,117530.0,8.699999809
182,39,1993.0,0.0,11.5,207.0,84.0,89.0,50.0,2,305.0,58560.0,8.699999809
182,39,1995.0,0.0,11.19999981,313.0,90.0,87.0,48.0,2,322.0,117530.0,8.699999809
101,46,1994.0,0.0,8.5,849.0,91.0,90.0,52.0,1,223.0,81395.0,8.0
101,46,1993.0,0.0,7.1999998089999995,833.0,95.0,93.0,58.0,1,201.0,73365.0,8.0
101,46,1995.0,0.0,8.5,645.0,88.0,91.0,53.0,1,246.0,89790.0,8.0
101,46,1991.0,0.0,9.899999618999999,567.0,109.0,91.0,53.0,1,219.0,79935.0,8.0
101,46,1999.0,0.0,10.19999981,400.0,114.0,91.0,51.0,1,363.0,132495.0,8.0
101,46,2003.0,0.0,9.199999809,622.0,102.0,91.0,49.0,1,357.0,130305.0,8.0
101,46,1994.0,0.0,8.5,849.0,91.0,90.0,52.0,2,223.0,81395.0,8.0
101,46,1993.0,0.0,7.1999998089999995,833.0,95.0,93.0,58.0,2,201.0,73365.0,8.0
101,46,1995.0,0.0,8.5,645.0,88.0,91.0,53.0,2,246.0,89790.0,8.0
101,46,1999.0,0.0,10.19999981,400.0,114.0,91.0,51.0,2,363.0,132495.0,8.0
101,46,2003.0,0.0,9.199999809,622.0,102.0,91.0,49.0,2,357.0,130305.0,8.0
5,89,2007.0,0.0,6.099999905,1050.0,69.0,88.0,50.0,5,565.0,206225.0,9.0
5,89,2003.0,0.0,5.8000001910000005,1154.0,68.0,88.0,52.0,5,522.0,111708.0,9.0
5,89,2007.0,0.0,6.099999905,1050.0,69.0,88.0,50.0,6,565.0,206225.0,9.0
54,54,2009.0,0.0,12.89999962,168.0,90.0,92.0,50.0,2,645.0,235425.0,9.5
54,54,2008.0,0.0,12.80000019,151.0,101.0,90.0,44.0,2,629.0,230214.0,9.5
54,54,2002.0,0.0,13.69999981,87.0,94.0,96.0,50.0,2,466.0,99724.0,9.5
51,37,2010.0,0.0,15.69999981,51.0,86.0,85.0,41.0,3,817.0,298205.0,9.199999809
51,37,2007.0,0.0,16.60000038,5.0,63.0,87.0,39.0,3,798.0,291270.0,9.199999809
51,37,2003.0,0.0,15.0,31.0,75.0,94.0,52.0,3,965.0,352225.0,9.199999809
51,37,2010.0,0.0,15.69999981,51.0,86.0,85.0,41.0,4,817.0,150328.0,9.199999809
60,36,2010.0,25.0,8.0,543.0,100.0,88.0,52.0,9,1192.0,144232.0,9.399999618999999
60,36,2009.0,25.0,6.900000095,673.0,103.0,88.0,53.0,9,1169.0,426685.0,9.399999618999999
1,42,2008.0,8.0,10.69999981,222.0,100.0,86.0,44.0,3,2050.0,563750.0,9.399999618999999
16,20,2010.0,3.0,13.0,322.0,73.0,90.0,52.0,2,1424.0,410112.0,10.19999981
16,20,2005.0,3.0,13.30000019,237.0,68.0,85.0,49.0,2,1197.0,436905.0,10.19999981
16,20,2009.0,3.0,12.10000038,272.0,72.0,89.0,51.0,2,1373.0,501145.0,10.19999981
16,20,2001.0,0.0,13.80000019,166.0,87.0,91.0,56.0,2,914.0,333610.0,10.19999981
16,20,2003.0,0.0,12.89999962,246.0,80.0,89.0,52.0,2,1046.0,381790.0,10.19999981
16,20,2010.0,3.0,13.0,322.0,73.0,90.0,52.0,3,1424.0,410112.0,10.19999981
16,20,2005.0,3.0,13.30000019,237.0,68.0,85.0,49.0,3,1197.0,436905.0,10.19999981
16,20,2009.0,3.0,12.10000038,272.0,72.0,89.0,51.0,3,1373.0,501145.0,10.19999981
16,20,2003.0,0.0,12.89999962,246.0,80.0,89.0,52.0,3,1046.0,177820.0,10.19999981
16,20,2010.0,3.0,13.0,322.0,73.0,90.0,52.0,4,1424.0,410112.0,10.19999981
16,20,2005.0,3.0,13.30000019,237.0,68.0,85.0,49.0,4,1197.0,436905.0,10.19999981
16,20,2009.0,3.0,12.10000038,272.0,72.0,89.0,51.0,4,1373.0,501145.0,10.19999981
16,20,2010.0,3.0,13.0,322.0,73.0,90.0,52.0,5,1424.0,410112.0,10.19999981
16,20,2009.0,3.0,12.10000038,272.0,72.0,89.0,51.0,5,1373.0,501145.0,10.19999981
16,20,2010.0,3.0,13.0,322.0,73.0,90.0,52.0,6,1424.0,304736.0,10.19999981
16,20,2010.0,3.0,13.0,322.0,73.0,90.0,52.0,7,1424.0,111072.0,10.19999981
87,48,1993.0,0.0,19.60000038,0.0,15.0,96.0,56.0,1,205.0,74825.0,10.39999962
87,48,1997.0,0.0,19.29999924,2.0,8.0,96.0,58.0,1,380.0,138700.0,10.39999962
87,48,1997.0,0.0,19.29999924,2.0,8.0,96.0,58.0,1,380.0,138700.0,10.39999962
87,48,1998.0,0.0,21.29999924,0.0,2.0,96.0,60.0,1,389.0,141985.0,10.39999962
87,48,1992.0,0.0,19.70000076,0.0,8.0,97.0,57.0,1,212.0,77592.0,10.39999962
87,48,1991.0,0.0,20.29999924,0.0,10.0,95.0,58.0,1,163.0,59495.0,10.39999962
87,48,2003.0,0.0,20.20000076,0.0,7.0,96.0,57.0,1,455.0,166075.0,10.39999962
87,48,2000.0,0.0,20.89999962,0.0,8.0,95.0,53.0,1,379.0,138714.0,10.39999962
87,48,1995.0,0.0,20.29999924,0.0,15.0,97.0,57.0,1,310.0,113150.0,10.39999962
87,48,1995.0,0.0,20.29999924,0.0,15.0,97.0,57.0,1,310.0,113150.0,10.39999962
87,48,1995.0,0.0,20.29999924,0.0,15.0,97.0,57.0,1,310.0,113150.0,10.39999962
22,13,1993.0,0.0,15.5,12.0,60.0,89.0,43.0,1,192.0,70080.0,9.100000381000001
22,13,1997.0,0.0,15.30000019,13.0,45.0,95.0,53.0,1,180.0,65700.0,9.100000381000001
22,13,1998.0,0.0,16.89999962,2.0,32.0,94.0,51.0,1,1007.0,367555.0,9.100000381000001
22,13,1998.0,0.0,16.89999962,2.0,32.0,94.0,51.0,1,1007.0,367555.0,9.100000381000001
22,13,2004.0,0.0,15.19999981,15.0,73.0,90.0,47.0,1,1884.0,689544.0,9.100000381000001
22,13,1991.0,0.0,16.10000038,14.0,45.0,93.0,50.0,1,137.0,50005.0,9.100000381000001
22,13,1991.0,0.0,16.10000038,14.0,45.0,93.0,50.0,1,137.0,50005.0,9.100000381000001
22,13,1996.0,0.0,15.0,51.0,69.0,93.0,49.0,1,1106.0,404796.0,9.100000381000001
22,13,1996.0,0.0,15.0,51.0,69.0,93.0,49.0,1,1106.0,404796.0,9.100000381000001
22,13,2002.0,0.0,15.19999981,15.0,75.0,91.0,49.0,1,1732.0,632180.0,9.100000381000001
22,13,2000.0,0.0,15.0,46.0,65.0,92.0,46.0,1,1579.0,577914.0,9.100000381000001
22,13,1995.0,0.0,15.60000038,21.0,61.0,92.0,48.0,1,2202.0,803730.0,9.100000381000001
22,13,1994.0,0.0,15.69999981,42.0,42.0,91.0,48.0,1,2383.0,869795.0,9.100000381000001
22,13,1992.0,0.0,15.0,6.0,58.0,92.0,49.0,1,3440.0,1259040.0,9.100000381000001
22,13,2007.0,4.0,16.10000038,5.0,61.0,84.0,39.0,1,2112.0,770880.0,9.100000381000001
49,12,1997.0,71.0,19.60000038,0.0,13.0,97.0,50.0,1,1652.0,602980.0,9.399999618999999
49,12,2005.0,88.0,19.70000076,0.0,19.0,91.0,46.0,1,2677.0,977105.0,9.399999618999999
49,12,1991.0,58.0,20.10000038,0.0,14.0,96.0,50.0,1,840.0,306600.0,9.399999618999999
49,12,2002.0,88.0,20.0,0.0,31.0,95.0,48.0,1,2015.0,735475.0,9.399999618999999
49,12,1999.0,79.0,20.0,2.0,24.0,96.0,46.0,1,1869.0,682185.0,9.399999618999999
49,12,1994.0,63.0,19.70000076,0.0,21.0,92.0,49.0,1,1430.0,521950.0,9.399999618999999
49,12,1997.0,71.0,19.60000038,0.0,13.0,97.0,50.0,2,1652.0,602980.0,9.399999618999999
49,12,2005.0,88.0,19.70000076,0.0,19.0,91.0,46.0,2,2677.0,977105.0,9.399999618999999
49,12,2002.0,88.0,20.0,0.0,31.0,95.0,48.0,2,2015.0,735475.0,9.399999618999999
49,12,1999.0,79.0,20.0,2.0,24.0,96.0,46.0,2,1869.0,682185.0,9.399999618999999
83,1,1997.0,100.0,16.60000038,18.0,48.0,95.0,51.0,1,433.0,158045.0,10.5
83,1,1991.0,100.0,17.79999924,4.0,60.0,92.0,48.0,1,363.0,132495.0,10.5
83,1,2004.0,100.0,17.5,7.0,40.0,92.0,50.0,1,533.0,195078.0,10.5
83,1,1993.0,100.0,16.10000038,16.0,71.0,92.0,46.0,1,1057.0,385805.0,10.5
83,1,1997.0,100.0,16.60000038,18.0,48.0,95.0,51.0,2,433.0,158045.0,10.5
83,1,2004.0,100.0,17.5,7.0,40.0,92.0,50.0,2,533.0,195078.0,10.5
83,1,1997.0,100.0,16.60000038,18.0,48.0,95.0,51.0,3,433.0,158045.0,10.5
83,1,2004.0,100.0,17.5,7.0,40.0,92.0,50.0,3,533.0,195078.0,10.5
28,1,1997.0,4.0,16.20000076,20.0,54.0,95.0,51.0,1,1404.0,512460.0,10.19999981
28,1,1991.0,0.0,17.5,7.0,53.0,92.0,48.0,1,1058.0,386535.0,10.19999981
28,1,2000.0,4.0,17.20000076,28.0,58.0,89.0,44.0,1,1565.0,572424.0,10.19999981
28,1,2004.0,8.0,17.20000076,11.0,46.0,93.0,51.0,1,1780.0,651114.0,10.19999981
28,1,1993.0,0.0,16.5,20.0,62.0,92.0,46.0,1,1122.0,409895.0,10.19999981
56,1,1997.0,36.0,16.60000038,18.0,46.0,95.0,51.0,1,677.0,247105.0,10.5
56,1,1991.0,14.0,17.89999962,5.0,50.0,92.0,48.0,1,576.0,210240.0,10.5
56,1,1993.0,14.0,16.79999924,18.0,56.0,92.0,46.0,1,591.0,215715.0,10.5
47,12,1997.0,81.0,23.10000038,0.0,1.0,92.0,58.0,1,1492.0,544580.0,12.0
47,12,1991.0,62.0,23.39999962,0.0,1.0,95.0,54.0,1,945.0,344925.0,12.0
47,12,1991.0,62.0,23.39999962,0.0,1.0,95.0,54.0,1,945.0,344925.0,12.0
47,12,2002.0,88.0,23.0,0.0,1.0,93.0,56.0,1,1841.0,671965.0,12.0
47,12,1999.0,81.0,22.70000076,0.0,1.0,92.0,55.0,1,1575.0,574875.0,12.0
42,48,1998.0,0.0,18.60000038,30.0,47.0,85.0,41.0,2,1297.0,473405.0,9.899999618999999
42,48,1991.0,0.0,16.79999924,22.0,59.0,88.0,42.0,2,866.0,316090.0,9.899999618999999
42,48,1996.0,9.0,16.89999962,109.0,72.0,81.0,36.0,2,1252.0,458232.0,9.899999618999999
42,48,2000.0,0.0,17.79999924,39.0,58.0,82.0,39.0,2,1089.0,198198.0,9.899999618999999
42,48,1994.0,6.0,16.89999962,38.0,69.0,88.0,42.0,2,889.0,324485.0,9.899999618999999
42,48,1993.0,6.0,16.10000038,39.0,79.0,90.0,45.0,2,888.0,324120.0,9.899999618999999
42,48,1998.0,0.0,18.60000038,30.0,47.0,85.0,41.0,3,1297.0,473405.0,9.899999618999999
42,48,1996.0,9.0,16.89999962,109.0,72.0,81.0,36.0,3,1252.0,458232.0,9.899999618999999
42,48,2000.0,0.0,17.79999924,39.0,58.0,82.0,39.0,3,1089.0,198198.0,9.899999618999999
42,48,1994.0,6.0,16.89999962,38.0,69.0,88.0,42.0,3,889.0,324485.0,9.899999618999999
42,48,1993.0,6.0,16.10000038,39.0,79.0,90.0,45.0,3,888.0,324120.0,9.899999618999999
42,48,1998.0,0.0,18.60000038,30.0,47.0,85.0,41.0,4,1297.0,473405.0,9.899999618999999
42,48,2000.0,0.0,17.79999924,39.0,58.0,82.0,39.0,4,1089.0,198198.0,9.899999618999999
42,48,1998.0,0.0,18.60000038,30.0,47.0,85.0,41.0,1,1297.0,473405.0,9.899999618999999
42,48,1991.0,0.0,16.79999924,22.0,59.0,88.0,42.0,1,866.0,316090.0,9.899999618999999
42,48,1996.0,9.0,16.89999962,109.0,72.0,81.0,36.0,1,1252.0,458232.0,9.899999618999999
42,48,2000.0,0.0,17.79999924,39.0,58.0,82.0,39.0,1,1089.0,198198.0,9.899999618999999
42,48,1994.0,6.0,16.89999962,38.0,69.0,88.0,42.0,1,889.0,324485.0,9.899999618999999
42,48,1993.0,6.0,16.10000038,39.0,79.0,90.0,45.0,1,888.0,324120.0,9.899999618999999
53,22,1998.0,78.0,20.60000038,0.0,7.0,97.0,53.0,1,1864.0,680360.0,9.800000191
53,22,1991.0,67.0,19.89999962,0.0,14.0,94.0,53.0,1,1148.0,419020.0,9.800000191
53,22,2000.0,78.0,19.79999924,1.0,26.0,96.0,48.0,1,1978.0,723948.0,9.800000191
53,22,1999.0,78.0,20.10000038,1.0,18.0,96.0,49.0,1,1920.0,700800.0,9.800000191
53,22,1994.0,78.0,19.39999962,0.0,17.0,97.0,60.0,1,1656.0,604440.0,9.800000191
7,48,1998.0,0.0,20.10000038,9.0,17.0,87.0,47.0,1,431.0,157315.0,9.300000191
7,48,1991.0,0.0,19.10000038,0.0,21.0,90.0,47.0,1,224.0,81760.0,9.300000191
7,48,2003.0,0.0,19.0,11.0,29.0,87.0,46.0,1,479.0,174835.0,9.300000191
7,48,2001.0,0.0,19.0,4.0,32.0,89.0,49.0,1,446.0,162790.0,9.300000191
7,48,1995.0,0.0,19.10000038,5.0,32.0,88.0,47.0,1,301.0,109865.0,9.300000191
7,48,2007.0,0.0,19.5,8.0,26.0,83.0,45.0,1,340.0,124100.0,9.300000191
7,48,1993.0,0.0,18.39999962,2.0,30.0,88.0,46.0,1,280.0,102200.0,9.300000191
43,48,1998.0,12.0,22.20000076,0.0,1.0,96.0,52.0,1,1904.0,694960.0,10.19999981
43,48,1991.0,8.0,20.89999962,1.0,2.0,95.0,54.0,1,1254.0,457710.0,10.19999981
43,48,1999.0,12.0,21.70000076,0.0,6.0,94.0,50.0,1,2138.0,331390.0,10.19999981
43,48,1995.0,8.0,21.10000038,0.0,3.0,94.0,50.0,1,1371.0,500415.0,10.19999981
43,48,1993.0,8.0,20.29999924,0.0,7.0,93.0,50.0,1,1391.0,507715.0,10.19999981
88,48,1998.0,0.0,21.89999962,0.0,2.0,96.0,52.0,1,351.0,128115.0,10.69999981
88,48,1992.0,0.0,20.29999924,0.0,6.0,95.0,51.0,1,245.0,89670.0,10.69999981
88,48,1991.0,0.0,20.5,0.0,6.0,95.0,54.0,1,264.0,96360.0,10.69999981
88,48,2003.0,0.0,20.79999924,0.0,5.0,95.0,55.0,1,481.0,175565.0,10.69999981
88,48,2000.0,0.0,21.39999962,0.0,4.0,94.0,51.0,1,403.0,147498.0,10.69999981
88,48,1995.0,0.0,21.0,0.0,3.0,94.0,50.0,1,149.0,54385.0,10.69999981
88,48,1993.0,0.0,20.10000038,0.0,6.0,93.0,50.0,1,254.0,92710.0,10.69999981
89,48,1998.0,61.0,21.70000076,0.0,3.0,96.0,52.0,1,358.0,130670.0,11.39999962
89,48,1992.0,56.0,20.5,0.0,7.0,96.0,54.0,1,186.0,68076.0,11.39999962
89,48,1991.0,56.0,20.5,0.0,8.0,95.0,55.0,1,90.0,32850.0,11.39999962
89,48,2003.0,61.0,20.5,0.0,5.0,95.0,52.0,1,492.0,179580.0,11.39999962
89,48,2000.0,61.0,21.20000076,0.0,7.0,96.0,49.0,1,397.0,145302.0,11.39999962
89,48,1995.0,56.0,20.79999924,0.0,7.0,95.0,52.0,1,226.0,82490.0,11.39999962
89,48,1993.0,56.0,20.20000076,0.0,12.0,94.0,52.0,1,214.0,78110.0,11.39999962
175,48,1998.0,0.0,21.29999924,0.0,2.0,96.0,60.0,1,389.0,141985.0,10.39999962
175,48,1991.0,0.0,20.29999924,0.0,10.0,95.0,58.0,1,163.0,59495.0,10.39999962
175,48,1992.0,0.0,19.70000076,0.0,8.0,97.0,57.0,1,212.0,77592.0,10.39999962
175,48,2000.0,0.0,20.89999962,0.0,8.0,95.0,53.0,1,379.0,138714.0,10.39999962
175,48,1995.0,0.0,20.29999924,0.0,15.0,97.0,57.0,1,310.0,113150.0,10.39999962
175,48,1989.0,0.0,19.5,23.0,26.0,94.0,55.0,1,251.0,91615.0,10.39999962
175,48,1993.0,0.0,19.60000038,0.0,15.0,96.0,56.0,1,205.0,74825.0,10.39999962
175,48,1990.0,0.0,20.79999924,9.0,8.0,96.0,55.0,1,151.0,55115.0,10.39999962
175,48,1998.0,0.0,21.29999924,0.0,2.0,96.0,60.0,2,389.0,141985.0,10.39999962
175,48,1991.0,0.0,20.29999924,0.0,10.0,95.0,58.0,2,163.0,59495.0,10.39999962
175,48,1992.0,0.0,19.70000076,0.0,8.0,97.0,57.0,2,212.0,77592.0,10.39999962
175,48,2000.0,0.0,20.89999962,0.0,8.0,95.0,53.0,2,379.0,138714.0,10.39999962
175,48,1995.0,0.0,20.29999924,0.0,15.0,97.0,57.0,2,310.0,113150.0,10.39999962
175,48,1993.0,0.0,19.60000038,0.0,15.0,96.0,56.0,2,205.0,74825.0,10.39999962
175,48,1990.0,0.0,20.79999924,9.0,8.0,96.0,55.0,2,151.0,3775.0,10.39999962
179,48,1998.0,0.0,21.29999924,0.0,2.0,96.0,60.0,1,389.0,141985.0,10.0
179,48,1991.0,0.0,20.29999924,0.0,10.0,95.0,58.0,1,163.0,59495.0,10.0
179,48,1992.0,0.0,19.70000076,0.0,8.0,97.0,57.0,1,212.0,77592.0,10.0
179,48,2000.0,0.0,20.89999962,0.0,8.0,95.0,53.0,1,379.0,138714.0,10.0
179,48,1995.0,0.0,20.29999924,0.0,15.0,97.0,57.0,1,310.0,113150.0,10.0
179,48,1989.0,0.0,19.5,23.0,26.0,94.0,55.0,1,251.0,91615.0,10.0
179,48,1990.0,0.0,20.79999924,9.0,8.0,96.0,55.0,1,151.0,55115.0,10.0
179,48,1993.0,0.0,19.60000038,0.0,15.0,96.0,56.0,1,205.0,74825.0,10.0
179,48,1998.0,0.0,21.29999924,0.0,2.0,96.0,60.0,2,389.0,141985.0,10.0
179,48,1991.0,0.0,20.29999924,0.0,10.0,95.0,58.0,2,163.0,59495.0,10.0
179,48,1992.0,0.0,19.70000076,0.0,8.0,97.0,57.0,2,212.0,77592.0,10.0
179,48,2000.0,0.0,20.89999962,0.0,8.0,95.0,53.0,2,379.0,138714.0,10.0
179,48,1995.0,0.0,20.29999924,0.0,15.0,97.0,57.0,2,310.0,113150.0,10.0
179,48,1990.0,0.0,20.79999924,9.0,8.0,96.0,55.0,2,151.0,4228.0,10.0
179,48,1993.0,0.0,19.60000038,0.0,15.0,96.0,56.0,2,205.0,74825.0,10.0
182,48,1998.0,0.0,21.29999924,0.0,2.0,96.0,60.0,1,389.0,141985.0,10.39999962
182,48,1991.0,0.0,20.29999924,0.0,10.0,95.0,58.0,1,163.0,59495.0,10.39999962
182,48,1989.0,0.0,19.5,23.0,26.0,94.0,55.0,1,251.0,91615.0,10.39999962
182,48,1992.0,0.0,19.70000076,0.0,8.0,97.0,57.0,1,212.0,77592.0,10.39999962
182,48,2000.0,0.0,20.89999962,0.0,8.0,95.0,53.0,1,379.0,138714.0,10.39999962
182,48,1990.0,0.0,20.79999924,9.0,8.0,96.0,55.0,1,151.0,55115.0,10.39999962
182,48,1995.0,0.0,20.29999924,0.0,15.0,97.0,57.0,1,310.0,113150.0,10.39999962
182,48,1993.0,0.0,19.60000038,0.0,15.0,96.0,56.0,1,205.0,74825.0,10.39999962
195,48,1998.0,6.0,18.60000038,30.0,47.0,85.0,41.0,1,1297.0,473405.0,10.0
195,48,2000.0,4.0,17.79999924,39.0,58.0,82.0,39.0,1,1089.0,198198.0,10.0
195,48,1990.0,0.0,17.0,67.0,56.0,87.0,40.0,1,654.0,238710.0,10.0
195,48,1996.0,10.0,16.89999962,109.0,72.0,81.0,36.0,1,1252.0,458232.0,10.0
195,48,1993.0,8.0,16.10000038,39.0,79.0,90.0,45.0,1,888.0,324120.0,10.0
195,48,1994.0,10.0,16.89999962,38.0,69.0,88.0,42.0,1,889.0,324485.0,10.0
195,48,1991.0,2.0,16.79999924,22.0,59.0,88.0,42.0,1,866.0,316090.0,10.0
195,48,1998.0,6.0,18.60000038,30.0,47.0,85.0,41.0,2,1297.0,473405.0,10.0
195,48,2000.0,4.0,17.79999924,39.0,58.0,82.0,39.0,2,1089.0,198198.0,10.0
195,48,1990.0,0.0,17.0,67.0,56.0,87.0,40.0,2,654.0,18966.0,10.0
195,48,1996.0,10.0,16.89999962,109.0,72.0,81.0,36.0,2,1252.0,458232.0,10.0
195,48,1993.0,8.0,16.10000038,39.0,79.0,90.0,45.0,2,888.0,324120.0,10.0
195,48,1994.0,10.0,16.89999962,38.0,69.0,88.0,42.0,2,889.0,324485.0,10.0
195,48,1991.0,2.0,16.79999924,22.0,59.0,88.0,42.0,2,866.0,316090.0,10.0
195,48,1998.0,6.0,18.60000038,30.0,47.0,85.0,41.0,3,1297.0,473405.0,10.0
195,48,2000.0,4.0,17.79999924,39.0,58.0,82.0,39.0,3,1089.0,198198.0,10.0
195,48,1996.0,10.0,16.89999962,109.0,72.0,81.0,36.0,3,1252.0,458232.0,10.0
195,48,1993.0,8.0,16.10000038,39.0,79.0,90.0,45.0,3,888.0,324120.0,10.0
195,48,1994.0,10.0,16.89999962,38.0,69.0,88.0,42.0,3,889.0,324485.0,10.0
195,48,1998.0,6.0,18.60000038,30.0,47.0,85.0,41.0,4,1297.0,473405.0,10.0
195,48,2000.0,4.0,17.79999924,39.0,58.0,82.0,39.0,4,1089.0,198198.0,10.0
195,48,1996.0,10.0,16.89999962,109.0,72.0,81.0,36.0,4,1252.0,458232.0,10.0
195,48,1993.0,8.0,16.10000038,39.0,79.0,90.0,45.0,4,888.0,95904.0,10.0
195,48,1994.0,10.0,16.89999962,38.0,69.0,88.0,42.0,4,889.0,324485.0,10.0
133,5,1998.0,0.0,17.39999962,21.0,39.0,94.0,54.0,1,1329.0,485085.0,9.699999809
133,5,1991.0,0.0,16.89999962,18.0,50.0,93.0,51.0,1,820.0,299300.0,9.699999809
133,5,1994.0,0.0,15.0,57.0,61.0,93.0,52.0,1,886.0,323390.0,9.699999809
123,48,1998.0,0.0,20.10000038,9.0,17.0,87.0,47.0,1,431.0,157315.0,9.300000191
123,48,1991.0,0.0,19.10000038,0.0,21.0,90.0,47.0,1,224.0,81760.0,9.300000191
123,48,1995.0,0.0,19.10000038,5.0,32.0,88.0,47.0,1,301.0,109865.0,9.300000191
123,48,1993.0,0.0,18.39999962,2.0,30.0,88.0,46.0,1,280.0,102200.0,9.300000191
123,48,1998.0,0.0,20.10000038,9.0,17.0,87.0,47.0,2,431.0,157315.0,9.300000191
123,48,1991.0,0.0,19.10000038,0.0,21.0,90.0,47.0,2,224.0,81760.0,9.300000191
123,48,1995.0,0.0,19.10000038,5.0,32.0,88.0,47.0,2,301.0,109865.0,9.300000191
123,48,1993.0,0.0,18.39999962,2.0,30.0,88.0,46.0,2,280.0,102200.0,9.300000191
79,12,2005.0,0.0,21.89999962,0.0,0.0,91.0,54.0,1,94.0,34310.0,6.400000095
79,12,1991.0,0.0,22.5,0.0,2.0,95.0,55.0,1,105.0,38325.0,6.400000095
79,12,1997.0,0.0,22.20000076,0.0,2.0,97.0,56.0,1,217.0,79205.0,6.400000095
79,12,2002.0,0.0,22.70000076,0.0,0.0,95.0,56.0,1,104.0,37960.0,6.400000095
79,12,2006.0,0.0,22.29999924,0.0,1.0,89.0,46.0,1,91.0,33215.0,6.400000095
79,12,1999.0,0.0,22.20000076,0.0,1.0,95.0,53.0,1,115.0,41975.0,6.400000095
79,12,2009.0,0.0,22.29999924,0.0,5.0,94.0,52.0,1,82.0,29930.0,6.400000095
79,12,1993.0,0.0,21.5,0.0,2.0,96.0,54.0,1,175.0,63875.0,6.400000095
49,12,2005.0,88.0,19.70000076,0.0,19.0,91.0,46.0,3,2677.0,977105.0,9.399999618999999
10,13,2004.0,0.0,15.0,38.0,55.0,92.0,47.0,1,719.0,263154.0,9.300000191
10,13,1991.0,0.0,15.10000038,34.0,57.0,93.0,48.0,1,352.0,128480.0,9.300000191
10,13,1991.0,0.0,15.10000038,34.0,57.0,93.0,48.0,1,352.0,128480.0,9.300000191
10,13,1997.0,0.0,14.30000019,40.0,42.0,96.0,49.0,1,483.0,176295.0,9.300000191
10,13,2002.0,0.0,15.39999962,12.0,45.0,91.0,47.0,1,651.0,237980.0,9.300000191
10,13,1999.0,0.0,15.10000038,34.0,51.0,93.0,44.0,1,550.0,201115.0,9.300000191
10,13,1994.0,0.0,14.60000038,79.0,38.0,97.0,52.0,1,445.0,162060.0,9.300000191
10,13,2007.0,0.0,15.60000038,30.0,63.0,89.0,40.0,1,820.0,299665.0,9.300000191
20,13,2004.0,0.0,16.79999924,4.0,66.0,90.0,47.0,1,3041.0,1113006.0,9.899999618999999
20,13,1991.0,0.0,16.89999962,7.0,41.0,93.0,50.0,1,1987.0,725255.0,9.899999618999999
20,13,1991.0,0.0,16.89999962,7.0,41.0,93.0,50.0,1,1987.0,725255.0,9.899999618999999
20,13,1997.0,0.0,16.29999924,6.0,40.0,95.0,53.0,1,3729.0,1361085.0,9.899999618999999
20,13,2002.0,0.0,16.89999962,8.0,67.0,91.0,49.0,1,2866.0,1046090.0,9.899999618999999
20,13,1999.0,0.0,17.0,8.0,49.0,92.0,48.0,1,2623.0,957395.0,9.899999618999999
20,13,1994.0,0.0,16.5,25.0,41.0,91.0,48.0,1,1937.0,707005.0,9.899999618999999
20,13,2007.0,0.0,17.29999924,0.0,57.0,84.0,39.0,1,3323.0,1212895.0,9.899999618999999
20,13,2004.0,0.0,16.79999924,4.0,66.0,90.0,47.0,2,3041.0,1113006.0,9.899999618999999
20,13,2002.0,0.0,16.89999962,8.0,67.0,91.0,49.0,2,2866.0,1046090.0,9.899999618999999
20,13,2007.0,0.0,17.29999924,0.0,57.0,84.0,39.0,2,3323.0,1212895.0,9.899999618999999
20,13,2004.0,0.0,16.79999924,4.0,66.0,90.0,47.0,3,3041.0,1113006.0,9.899999618999999
20,13,2002.0,0.0,16.89999962,8.0,67.0,91.0,49.0,3,2866.0,1046090.0,9.899999618999999
20,13,2007.0,0.0,17.29999924,0.0,57.0,84.0,39.0,3,3323.0,1212895.0,9.899999618999999
14,13,2004.0,0.0,18.29999924,0.0,41.0,96.0,48.0,1,1399.0,512034.0,10.10000038
14,13,2002.0,0.0,18.5,3.0,38.0,96.0,48.0,1,1319.0,481435.0,10.10000038
19,13,2004.0,8.0,16.0,16.0,58.0,92.0,48.0,1,3778.0,1382748.0,11.10000038
19,13,2002.0,4.0,15.89999962,18.0,82.0,95.0,49.0,1,3561.0,1299765.0,11.10000038
19,13,1999.0,0.0,16.20000076,15.0,58.0,94.0,47.0,1,3259.0,1189535.0,11.10000038
129,48,1998.0,0.0,20.10000038,9.0,17.0,87.0,47.0,1,431.0,157315.0,9.300000191
129,48,1991.0,0.0,19.10000038,0.0,21.0,90.0,47.0,1,224.0,81760.0,9.300000191
