STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC
5,Arkansas,0221,06/29/2000,0,0
5,Arkansas,0223,06/29/2000,0,0
5,Arkansas,0222,06/29/2000,0,0
72,Puerto Rico,4121,08/11/2000,81,87
72,Puerto Rico,3008,08/09/2000,12,28
1,Alabama,3028,04/07/2000,4,4
48,Texas,E410,08/30/2000,0,
48,Texas,E420,08/30/2000,0,
48,Texas,E430,08/30/2000,0,
48,Texas,D410,08/28/2000,53,
48,Texas,D420,08/28/2000,100,
48,Texas,D430,08/28/2000,88,
48,Texas,B410,08/29/2000,0,
48,Texas,B420,08/29/2000,0,
48,Texas,B430,08/29/2000,0,
5,Arkansas,A602,06/19/2000,0,0
5,Arkansas,A601,06/19/2000,0,0
5,Arkansas,3011,06/27/2000,0,0
5,Arkansas,3074,06/22/2000,24,
22,Louisiana,4001,07/31/2000,78,
5,Arkansas,4019,06/21/2000,0,
5,Arkansas,4046,06/26/2000,3,
5,Arkansas,A605,06/19/2000,0,9
48,Texas,3010,08/28/2000,0,0
48,Texas,4142,08/30/2000,0,
48,Texas,4143,08/29/2000,0,
48,Texas,4146,08/29/2000,0,
48,Texas,4152,08/28/2000,61,
5,Arkansas,3059,09/12/2000,6,
40,Oklahoma,4157,09/12/2000,0,0
40,Oklahoma,0601,09/13/2000,15,
40,Oklahoma,0602,09/13/2000,32,
40,Oklahoma,0605,09/14/2000,38,
1,Alabama,0601,09/25/2000,4,4
1,Alabama,0602,09/25/2000,0,0
40,Oklahoma,0607,07/26/1992,0,
1,Alabama,0605,09/26/2000,0,0
40,Oklahoma,0608,07/26/1992,0,
48,Texas,3003,01/23/2001,0,0
28,Mississippi,3018,07/17/2007,0,0
48,Texas,3010,02/08/2007,0,0
48,Texas,A807,02/12/2007,0,0
48,Texas,A808,02/12/2007,0,0
5,Arkansas,0223,05/22/2007,0,0
48,Texas,A807,11/13/2002,0,0
48,Texas,A808,11/13/2002,0,0
12,Florida,4057,01/07/2003,0,6
12,Florida,4109,01/20/2003,0,3
72,Puerto Rico,3008,11/04/2003,24,32
1,Alabama,4084,02/11/2004,100,
1,Alabama,3028,02/12/2004,8,8
40,Oklahoma,3018,03/25/2004,0,0
45,South Carolina,3012,04/21/2004,0,0
12,Florida,4138,09/07/2006,26,40
12,Florida,4000,09/07/2006,0,0
12,Florida,4059,10/09/2006,0,0
12,Florida,4109,10/09/2006,0,0
5,Arkansas,0809,05/18/2007,0,0
12,Florida,4138,01/09/2003,21,24
47,Tennessee,0602,09/15/2003,,12
48,Texas,9167,12/05/2003,0,
47,Tennessee,0605,02/24/2004,10,12
5,Arkansas,0809,09/13/2004,0,0
5,Arkansas,0810,09/13/2004,0,0
40,Oklahoma,0601,08/30/2004,46,
40,Oklahoma,0602,08/30/2004,57,
40,Oklahoma,0605,09/01/2004,58,
5,Arkansas,0217,09/15/2004,3,6
5,Arkansas,0218,09/15/2004,70,99
5,Arkansas,0219,09/14/2004,0,0
48,Texas,9355,03/11/2005,0,0
5,Arkansas,A602,03/01/2006,0,13
5,Arkansas,A601,03/01/2006,0,0
5,Arkansas,4019,03/02/2006,0,
40,Oklahoma,0601,08/29/2006,69,
40,Oklahoma,0602,08/29/2006,57,
40,Oklahoma,0605,08/30/2006,58,
5,Arkansas,0220,05/23/2007,0,0
5,Arkansas,0219,05/23/2007,0,0
5,Arkansas,0218,05/23/2007,76,117
5,Arkansas,0217,05/23/2007,3,6
49,Utah,E460,09/24/1991,0,0
49,Utah,E458,07/10/1991,10,10
49,Utah,E443,07/10/1991,0,0
6,California,B453,12/04/1991,67,
6,California,B410,12/04/1991,34,
6,California,B413,12/04/1991,33,
6,California,A430,11/18/1991,10,9
6,California,A420,11/18/1991,0,0
49,Utah,E430,07/10/1991,0,0
49,Utah,C457,01/28/1992,0,2
4,Arizona,0663,09/19/1994,0,0
56,Wyoming,3027,08/18/1994,0,0
53,Washington,3013,08/30/1994,0,0
49,Utah,3011,10/18/1994,0,21
49,Utah,3011,11/30/1993,0,0
4,Arizona,7614,12/15/1994,0,0
49,Utah,3015,07/07/1994,0,0
49,Utah,7085,07/08/1994,18,35
49,Utah,7086,07/06/1994,0,0
49,Utah,3011,02/23/1995,0,21
16,Idaho,3023,06/16/2009,0,0
6,California,9049,12/18/1991,3,12
6,California,9048,11/22/1991,0,0
6,California,7493,11/20/1991,0,0
49,Utah,7083,07/16/1991,54,93
49,Utah,3010,08/01/1991,3,3
49,Utah,3015,07/02/1992,0,0
49,Utah,3011,01/31/1992,0,0
6,California,3013,11/21/1991,0,3
6,California,3017,11/25/1991,0,0
6,California,3019,11/19/1991,0,0
6,California,3021,11/18/1991,3,3
6,California,3024,11/20/1991,0,0
6,California,3030,12/06/1991,6,22
49,Utah,7082,01/27/1992,0,0
49,Utah,3011,03/09/1994,0,0
6,California,9107,07/09/1992,0,0
5,Arkansas,A602,10/02/1997,0,0
47,Tennessee,0661,03/13/1996,0,0
47,Tennessee,0662,03/13/1996,0,0
1,Alabama,0601,02/05/1998,0,0
1,Alabama,0602,02/05/1998,2,2
1,Alabama,0603,02/06/1998,0,0
1,Alabama,0604,02/05/1998,0,0
1,Alabama,0605,02/05/1998,6,6
1,Alabama,0606,02/06/1998,0,0
1,Alabama,0607,02/05/1998,16,24
1,Alabama,0608,02/05/1998,4,4
1,Alabama,0661,02/05/1998,0,4
1,Alabama,0662,02/05/1998,0,4
1,Alabama,0663,02/05/1998,0,0
1,Alabama,0601,07/01/1998,0,0
1,Alabama,0602,07/01/1998,0,0
1,Alabama,0605,07/01/1998,0,0
13,Georgia,3019,11/19/1998,0,0
72,Puerto Rico,3008,06/05/1997,4,12
40,Oklahoma,4162,01/12/1999,0,0
40,Oklahoma,0601,11/16/1998,15,
35,New Mexico,3010,03/15/1999,0,0
40,Oklahoma,4157,12/10/1998,0,0
40,Oklahoma,0602,11/16/1998,14,
40,Oklahoma,0605,11/18/1998,19,
13,Georgia,3020,03/17/1999,4,4
13,Georgia,3018,03/19/1999,0,8
13,Georgia,3017,03/19/1999,0,0
13,Georgia,3016,03/15/1999,0,4
13,Georgia,3015,03/18/1999,0,0
13,Georgia,3011,03/18/1999,0,0
45,South Carolina,3012,02/11/1999,0,0
13,Georgia,3007,03/24/1999,0,0
12,Florida,3811,03/03/1999,79,100
22,Louisiana,4001,04/26/1999,78,
12,Florida,4000,07/21/1999,0,0
12,Florida,4059,07/22/1999,0,0
48,Texas,3699,05/17/1999,12,
47,Tennessee,0601,06/14/1999,0,0
48,Texas,B430,06/29/1990,0,
48,Texas,C430,06/20/1991,0,0
48,Texas,C410,12/03/1990,0,0
38,North Dakota,0259,10/06/2010,0,0
38,North Dakota,3006,10/05/2010,0,0
38,North Dakota,0260,09/28/2010,0,0
38,North Dakota,0261,09/28/2010,0,0
38,North Dakota,0215,09/28/2010,0,0
38,North Dakota,0216,09/29/2010,0,0
38,North Dakota,0214,09/29/2010,0,0
19,Iowa,3028,11/16/2007,0,0
46,South Dakota,3012,10/19/2007,3,3
31,Nebraska,3023,10/22/2007,0,6
46,South Dakota,3052,10/17/2007,0,0
18,Indiana,3002,10/17/2007,0,3
46,South Dakota,3010,10/16/2007,0,0
21,Kentucky,3016,04/01/2008,6,12
55,Wisconsin,3014,06/03/2008,0,0
55,Wisconsin,3012,06/09/2008,0,0
55,Wisconsin,3009,06/05/2008,3,3
55,Wisconsin,3008,06/04/2008,3,3
55,Wisconsin,3019,06/09/2008,0,0
55,Wisconsin,6355,06/05/2008,3,3
55,Wisconsin,6354,06/04/2008,0,0
55,Wisconsin,6352,06/04/2008,13,12
55,Wisconsin,6353,06/03/2008,0,3
55,Wisconsin,6351,06/03/2008,33,34
20,Kansas,3013,05/10/2005,3,3
19,Iowa,3033,08/11/2009,0,0
19,Iowa,3009,08/13/2009,0,4
46,South Dakota,3012,07/13/2009,3,3
46,South Dakota,3052,07/13/2009,0,0
18,Indiana,3002,07/22/2010,0,0
46,South Dakota,3013,07/14/2009,0,3
46,South Dakota,3010,07/16/2009,0,0
27,Minnesota,3007,09/16/2009,0,0
27,Minnesota,3009,09/15/2009,0,0
27,Minnesota,3010,09/15/2009,0,0
27,Minnesota,3012,09/15/2009,0,0
39,Ohio,3801,07/01/2010,0,0
19,Iowa,3009,09/01/2010,0,4
38,North Dakota,0213,09/29/2010,0,0
38,North Dakota,0217,09/29/2010,0,0
38,North Dakota,0218,09/29/2010,0,0
38,North Dakota,0220,09/30/2010,0,3
38,North Dakota,0262,09/30/2010,0,0
38,North Dakota,0219,09/30/2010,0,0
38,North Dakota,0223,09/30/2010,0,0
18,Indiana,3031,06/24/2008,0,0
39,Ohio,3801,07/24/2008,0,0
31,Nebraska,4019,08/17/2008,100,
26,Michigan,4015,08/25/2008,0,
21,Kentucky,3016,04/02/2009,6,12
18,Indiana,4042,05/06/2009,5,
18,Indiana,3031,05/07/2009,0,0
39,Ohio,0809,08/19/2009,6,6
39,Ohio,0810,08/19/2009,0,0
39,Ohio,0810,11/30/2010,0,0
39,Ohio,0809,12/01/2010,6,12
39,Ohio,0211,11/17/2010,0,0
39,Ohio,0263,11/18/2010,0,0
39,Ohio,0262,11/18/2010,0,0
39,Ohio,0265,11/17/2010,3,3
39,Ohio,0260,11/17/2010,0,0
39,Ohio,0261,11/17/2010,0,0
39,Ohio,0203,11/18/2010,0,0
39,Ohio,0207,11/18/2010,9,9
26,Michigan,0221,11/03/2010,0,0
26,Michigan,0224,11/03/2010,0,0
26,Michigan,0216,11/05/2010,0,0
26,Michigan,0220,11/05/2010,0,0
26,Michigan,0223,11/04/2010,0,0
26,Michigan,0259,11/04/2010,26,
26,Michigan,0219,11/04/2010,0,0
20,Kansas,0203,10/19/2010,0,0
20,Kansas,0204,10/19/2010,0,0
20,Kansas,0201,10/19/2010,0,27
20,Kansas,0202,10/19/2010,9,39
20,Kansas,0206,10/19/2010,0,0
20,Kansas,0205,10/20/2010,0,0
20,Kansas,0207,10/20/2010,0,0
20,Kansas,0208,10/20/2010,0,0
20,Kansas,0212,10/20/2010,0,0
20,Kansas,0211,10/20/2010,0,0
39,Ohio,0210,06/12/2006,26,48
39,Ohio,0212,06/12/2006,24,33
39,Ohio,0259,06/12/2006,24,30
19,Iowa,0217,04/26/2007,0,0
19,Iowa,0222,04/30/2007,0,0
19,Iowa,0221,04/30/2007,0,0
19,Iowa,0223,04/30/2007,0,0
19,Iowa,0224,04/30/2007,0,0
19,Iowa,0213,04/27/2007,0,0
19,Iowa,0214,04/27/2007,0,0
19,Iowa,0259,04/27/2007,0,
19,Iowa,0219,04/26/2007,0,0
19,Iowa,0218,04/26/2007,3,3
19,Iowa,0215,04/26/2007,0,0
19,Iowa,3033,08/09/1994,0,0
17,Illinois,0601,05/22/2001,83,
17,Illinois,0602,05/23/2001,92,
5,Arkansas,A604,09/12/1996,0,0
5,Arkansas,A606,09/12/1996,0,0
5,Arkansas,A607,09/12/1996,0,0
48,Texas,C410,06/26/1996,10,24
47,Tennessee,0601,10/28/1996,0,0
47,Tennessee,0602,10/29/1996,2,2
5,Arkansas,A601,09/13/1996,0,0
47,Tennessee,0608,03/13/1996,0,0
13,Georgia,3019,04/24/1996,0,0
13,Georgia,3019,08/01/1995,0,0
47,Tennessee,0607,03/13/1996,0,5
47,Tennessee,0604,03/12/1996,0,0
47,Tennessee,0605,03/12/1996,0,0
47,Tennessee,0606,03/12/1996,0,0
47,Tennessee,0603,03/12/1996,0,0
28,Mississippi,3018,11/14/1995,0,0
28,Mississippi,3019,11/30/1995,0,0
47,Tennessee,0602,03/11/1996,0,0
47,Tennessee,0601,03/11/1996,0,5
40,Oklahoma,0606,07/27/1992,7,
40,Oklahoma,0605,07/27/1992,0,
40,Oklahoma,0602,07/28/1992,11,
40,Oklahoma,0603,07/28/1992,0,
40,Oklahoma,0604,07/28/1992,13,
40,Oklahoma,0601,07/28/1992,0,
48,Texas,A410,06/27/1995,0,0
48,Texas,A420,06/27/1995,0,0
48,Texas,A430,06/27/1995,0,0
48,Texas,9355,06/28/1995,0,0
48,Texas,E420,06/08/1995,0,
48,Texas,E430,06/08/1995,0,
48,Texas,3003,06/27/1995,0,0
48,Texas,9167,06/30/1995,0,
48,Texas,E410,06/08/1995,0,
48,Texas,D410,06/07/1995,53,
48,Texas,D420,06/07/1995,100,
48,Texas,D430,06/07/1995,88,
48,Texas,B430,06/08/1995,0,
48,Texas,B410,06/08/1995,0,
48,Texas,B420,06/08/1995,0,
48,Texas,9167,01/24/2001,0,
5,Arkansas,3074,02/28/2001,21,
5,Arkansas,3073,03/01/2001,0,
48,Texas,4142,06/08/1995,0,
48,Texas,4152,06/07/1995,56,
48,Texas,3010,06/07/1995,0,0
48,Texas,3699,06/06/1995,8,
48,Texas,4143,06/08/1995,0,
48,Texas,4146,06/07/1995,0,
48,Texas,4143,04/10/1995,0,
48,Texas,4142,01/11/1995,0,
48,Texas,4143,01/10/1995,0,
48,Texas,4142,04/11/1995,0,
5,Arkansas,0222,05/22/2007,0,0
13,Georgia,3017,10/25/1994,0,0
13,Georgia,3018,10/25/1994,0,4
13,Georgia,3019,10/25/1994,0,0
13,Georgia,3016,10/26/1994,0,12
13,Georgia,3011,10/28/1994,0,0
13,Georgia,3015,10/28/1994,0,0
13,Georgia,3007,10/24/1994,0,0
5,Arkansas,B430,12/05/1994,0,
5,Arkansas,C410,12/06/1994,0,
5,Arkansas,C430,12/06/1994,0,
5,Arkansas,B410,12/05/1994,0,
40,Oklahoma,0605,11/02/1994,0,
5,Arkansas,3011,11/30/1994,0,0
5,Arkansas,A430,11/29/1994,0,
40,Oklahoma,0602,11/02/1994,14,
40,Oklahoma,A420,10/31/1994,0,0
40,Oklahoma,A430,10/31/1994,0,0
40,Oklahoma,0601,11/02/1994,8,
40,Oklahoma,A410,10/31/1994,0,0
40,Oklahoma,3018,11/03/1994,0,0
40,Oklahoma,4157,11/01/1994,0,0
40,Oklahoma,4160,10/31/1994,0,0
40,Oklahoma,4162,11/03/1994,0,0
48,Texas,D430,06/29/1990,76,
22,Louisiana,4001,07/11/1994,78,
40,Oklahoma,0605,11/05/1992,0,
48,Texas,C420,06/20/1991,0,3
12,Florida,3811,08/31/1994,63,64
48,Texas,D410,04/28/1993,53,
5,Arkansas,0221,05/24/2007,6,6
48,Texas,D420,04/28/1993,100,
48,Texas,D430,04/28/1993,88,
48,Texas,C430,08/05/1993,6,6
48,Texas,B410,09/05/1989,0,
48,Texas,B420,09/05/1989,0,
48,Texas,C410,08/05/1993,8,21
48,Texas,C420,08/05/1993,11,24
48,Texas,B420,06/29/1990,0,
48,Texas,B410,04/29/1993,0,
48,Texas,B420,04/29/1993,0,
48,Texas,B430,04/29/1993,0,
48,Texas,B410,06/29/1990,0,
48,Texas,A430,07/16/1991,0,0
48,Texas,E430,04/30/1993,0,
48,Texas,A410,08/09/1993,0,0
48,Texas,A420,08/09/1993,0,0
48,Texas,A430,08/09/1993,0,0
48,Texas,E420,04/30/1993,0,
48,Texas,E410,04/30/1993,0,
40,Oklahoma,A430,11/02/1992,0,0
28,Mississippi,A410,07/15/1993,0,
28,Mississippi,A430,07/15/1993,0,
40,Oklahoma,A420,11/02/1992,0,0
72,Puerto Rico,4121,01/18/1990,54,67
5,Arkansas,4021,09/10/1991,9,
5,Arkansas,3073,09/10/1991,0,
5,Arkansas,4019,09/11/1991,0,
48,Texas,C430,05/10/1994,6,6
40,Oklahoma,4160,11/02/1992,0,0
5,Arkansas,3074,09/11/1991,3,
48,Texas,C420,05/10/1994,14,18
13,Georgia,3020,01/06/1993,0,0
48,Texas,3589,05/10/1994,6,6
48,Texas,C410,05/10/1994,10,15
13,Georgia,3019,07/14/1992,0,0
28,Mississippi,7012,07/15/1993,0,
19,Iowa,0216,05/17/2005,0,0
19,Iowa,3033,11/16/2007,0,0
19,Iowa,3009,11/14/2007,4,8
31,Nebraska,3024,10/22/2007,0,0
31,Nebraska,3028,10/23/2007,0,0
27,Minnesota,4037,08/13/2008,0,
27,Minnesota,4033,08/13/2008,6,
27,Minnesota,4040,08/14/2008,0,
27,Minnesota,3013,08/14/2008,0,0
27,Minnesota,3003,08/15/2008,0,0
19,Iowa,3028,05/29/2009,0,0
18,Indiana,0605,06/26/1991,0,0
18,Indiana,4042,09/23/2009,5,
18,Indiana,3031,09/24/2009,0,0
29,Missouri,0807,09/29/2009,0,3
29,Missouri,0808,09/29/2009,0,0
39,Ohio,9006,09/29/2009,67,
39,Ohio,9022,09/30/2009,0,
39,Ohio,5569,10/01/2009,0,
31,Nebraska,4019,10/06/2009,100,
31,Nebraska,3024,10/07/2009,0,0
31,Nebraska,3028,10/08/2009,0,0
26,Michigan,0220,10/06/2009,0,0
26,Michigan,0224,10/06/2009,0,0
26,Michigan,0216,10/06/2009,0,0
26,Michigan,0221,10/06/2009,0,0
26,Michigan,0259,10/07/2009,21,
26,Michigan,0219,10/07/2009,0,0
26,Michigan,0223,10/07/2009,0,0
26,Michigan,9029,10/28/2009,8,
20,Kansas,3013,10/13/2009,3,3
20,Kansas,3015,10/15/2009,0,0
39,Ohio,0260,10/21/2009,0,0
39,Ohio,0211,10/21/2009,0,0
39,Ohio,0265,10/21/2009,0,0
39,Ohio,0203,10/21/2009,0,0
39,Ohio,0207,10/21/2009,3,3
39,Ohio,0262,10/22/2009,0,0
39,Ohio,0263,10/22/2009,0,0
26,Michigan,4015,10/27/2009,0,
39,Ohio,0261,10/21/2009,0,0
55,Wisconsin,0260,05/04/2010,0,0
55,Wisconsin,0259,05/04/2010,0,0
55,Wisconsin,0263,05/04/2010,0,0
16,Idaho,3023,08/21/1989,0,0
32,Nevada,3013,02/04/1992,19,22
32,Nevada,3010,02/03/1992,6,6
56,Wyoming,3027,02/06/1992,0,0
6,California,0606,05/04/1992,44,71
6,California,0607,05/06/1992,69,146
6,California,0608,05/04/1992,72,105
6,California,0664,05/07/1992,67,181
6,California,0603,05/04/1992,,52
6,California,0604,05/05/1992,59,140
6,California,0605,10/08/1992,10,9
49,Utah,C445,01/28/1992,0,0
49,Utah,C444,01/28/1992,0,0
49,Utah,C443,01/26/1992,3,3
32,Nevada,A452,08/09/1991,0,0
4,Arizona,A457,12/03/1997,0,0
4,Arizona,A458,12/03/1997,0,0
4,Arizona,A459,12/04/1997,0,0
4,Arizona,A460,12/04/1997,0,0
4,Arizona,A461,12/04/1997,0,0
4,Arizona,0214,02/27/1995,0,0
4,Arizona,0215,02/27/1995,0,0
4,Arizona,0220,02/27/1995,0,0
4,Arizona,0221,02/28/1995,0,0
4,Arizona,0224,02/27/1995,0,0
4,Arizona,0262,03/01/1995,0,0
4,Arizona,0222,02/27/1995,0,0
4,Arizona,0223,02/28/1995,0,0
4,Arizona,0263,02/03/1995,0,0
4,Arizona,0264,03/01/1995,0,0
4,Arizona,0265,03/01/1995,0,0
4,Arizona,0266,03/01/1995,0,0
4,Arizona,0267,03/01/1995,0,0
4,Arizona,0268,03/01/1995,0,0
49,Utah,D459,07/19/1993,3,3
4,Arizona,A410,07/13/1995,0,0
4,Arizona,A430,07/13/1995,0,0
4,Arizona,A441,07/12/1995,0,0
4,Arizona,A444,07/13/1995,0,0
4,Arizona,A442,07/13/1995,0,0
4,Arizona,A443,07/13/1995,0,0
4,Arizona,A445,07/14/1995,0,0
4,Arizona,A446,07/14/1995,0,0
4,Arizona,A447,07/14/1995,0,0
4,Arizona,A448,07/14/1995,0,0
4,Arizona,A449,07/14/1995,0,0
4,Arizona,A450,07/14/1995,0,0
4,Arizona,A451,07/10/1995,0,0
4,Arizona,A452,07/10/1995,0,0
4,Arizona,A454,07/10/1995,0,0
4,Arizona,A455,07/11/1995,0,0
4,Arizona,A456,07/11/1995,0,0
4,Arizona,A457,07/11/1995,0,0
4,Arizona,A458,07/11/1995,0,0
4,Arizona,A459,07/12/1995,0,0
4,Arizona,A460,07/12/1995,0,0
4,Arizona,A461,07/12/1995,0,0
4,Arizona,A462,07/12/1995,0,0
4,Arizona,0215,08/25/1995,0,0
53,Washington,0201,10/24/1995,0,0
53,Washington,0202,10/24/1995,0,0
28,Mississippi,3019,07/17/2007,0,0
48,Texas,3003,08/23/2007,0,3
40,Oklahoma,4157,10/11/2007,0,0
40,Oklahoma,4160,10/08/2007,0,0
13,Georgia,3007,11/27/2007,0,0
13,Georgia,3019,11/28/2007,4,8
13,Georgia,3011,11/30/2007,0,0
13,Georgia,3015,11/30/2007,0,0
13,Georgia,3020,12/03/2007,0,0
13,Georgia,3017,11/29/2007,0,0
35,New Mexico,3010,09/20/2007,3,3
12,Florida,4059,05/12/2009,0,0
53,Washington,0203,10/24/1995,0,0
53,Washington,0205,10/24/1995,0,0
53,Washington,0204,10/24/1995,0,0
53,Washington,0206,10/24/1995,0,0
53,Washington,0208,10/24/1995,0,0
53,Washington,0209,10/24/1995,0,0
53,Washington,0210,10/24/1995,0,0
53,Washington,0211,10/24/1995,0,0
53,Washington,0212,10/24/1995,0,0
53,Washington,0259,10/24/1995,0,0
4,Arizona,0215,11/13/1995,0,0
53,Washington,0207,10/24/1995,0,0
6,California,7456,10/19/1995,3,3
6,California,3042,11/28/1995,9,12
53,Washington,3813,11/20/1995,6,9
49,Utah,3011,05/24/1995,0,18
53,Washington,3813,07/18/1995,6,9
4,Arizona,0215,02/12/1996,0,0
6,California,3042,02/15/1996,0,0
53,Washington,3813,02/21/1996,9,9
8,Colorado,0224,04/25/1996,0,0
53,Washington,3813,06/25/1996,9,12
8,Colorado,A441,05/08/1996,0,0
8,Colorado,A451,05/08/1996,0,0
8,Colorado,A452,05/08/1996,0,0
8,Colorado,0223,04/26/1996,0,0
6,California,0663,06/18/1996,27,49
6,California,0605,06/18/1996,30,71
8,Colorado,0222,04/26/1996,0,0
8,Colorado,0221,04/26/1996,0,0
8,Colorado,A446,05/09/1996,0,0
8,Colorado,0220,04/25/1996,0,0
8,Colorado,0216,04/23/1996,0,0
8,Colorado,0215,04/24/1996,0,0
8,Colorado,0214,04/23/1996,0,0
8,Colorado,0213,04/23/1996,0,0
8,Colorado,0811,04/30/1996,0,0
32,Nevada,0201,03/26/1996,12,18
8,Colorado,0812,04/30/1996,0,0
4,Arizona,0215,04/08/1996,0,0
4,Arizona,0215,07/22/1996,0,0
32,Nevada,0202,03/27/1996,82,153
8,Colorado,A444,05/09/1996,0,0
8,Colorado,A445,05/09/1996,0,0
32,Nevada,0211,03/26/1996,0,3
32,Nevada,0210,03/27/1996,18,21
32,Nevada,0209,03/26/1996,0,0
32,Nevada,0204,11/05/1996,3,51
8,Colorado,0219,04/24/1996,0,0
8,Colorado,0218,04/24/1996,3,3
8,Colorado,0217,04/24/1996,0,0
32,Nevada,0208,03/27/1996,0,84
32,Nevada,0207,03/26/1996,0,0
32,Nevada,0206,04/02/1996,91,290
32,Nevada,0205,03/26/1996,26,224
32,Nevada,0204,03/27/1996,3,36
32,Nevada,0203,03/26/1996,45,159
32,Nevada,0259,03/25/1996,0,0
8,Colorado,A415,05/09/1996,0,0
8,Colorado,A431,05/09/1996,0,0
8,Colorado,A430,05/08/1996,0,8
8,Colorado,0259,04/29/1996,0,0
8,Colorado,A410,05/08/1996,4,12
8,Colorado,A442,05/08/1996,0,0
8,Colorado,A443,05/08/1996,0,0
8,Colorado,A411,05/08/1996,0,0
8,Colorado,A413,05/09/1996,0,0
8,Colorado,A412,05/08/1996,0,0
8,Colorado,A414,05/09/1996,0,0
6,California,B410,11/07/1996,50,
6,California,B411,11/08/1996,33,
6,California,B412,11/08/1996,47,
6,California,B413,11/08/1996,33,
6,California,B420,11/07/1996,58,
6,California,B421,11/08/1996,60,
6,California,B423,11/08/1996,38,
6,California,B430,11/07/1996,36,
6,California,B441,11/08/1996,56,
6,California,B442,11/08/1996,56,
6,California,B451,11/08/1996,45,
6,California,B452,11/08/1996,33,
6,California,B453,11/08/1996,78,
32,Nevada,0204,10/08/1996,3,45
4,Arizona,0215,08/21/1996,0,0
49,Utah,3011,11/08/1996,,3
6,California,3005,05/06/1992,61,134
32,Nevada,3010,08/09/1991,6,6
6,California,3010,11/21/1991,0,0
32,Nevada,A430,02/03/1992,16,19
32,Nevada,A410,02/03/1992,28,28
32,Nevada,A420,02/03/1992,19,22
49,Utah,E459,09/24/1991,0,0
32,Nevada,A453,08/09/1991,0,0
32,Nevada,A455,08/09/1991,14,23
32,Nevada,A451,08/09/1991,23,23
32,Nevada,A458,08/09/1991,23,22
32,Nevada,A456,08/09/1991,8,8
32,Nevada,A459,08/09/1991,42,38
32,Nevada,A457,08/09/1991,23,31
32,Nevada,A454,08/09/1991,0,0
6,California,B442,12/04/1991,44,
49,Utah,C446,01/28/1992,0,0
49,Utah,C430,01/27/1992,2,2
6,California,0660,05/07/1992,72,134
49,Utah,E456,07/10/1991,8,10
49,Utah,E445,07/10/1991,0,0
49,Utah,E455,09/24/1991,0,0
49,Utah,C431,01/29/1992,0,2
49,Utah,E462,09/24/1991,0,0
49,Utah,E461,07/10/1991,0,0
49,Utah,E446,07/10/1991,0,0
49,Utah,E450,09/24/1991,0,0
6,California,0210,05/31/2000,0,0
6,California,0212,05/31/2000,0,0
8,Colorado,3032,05/16/2000,3,3
32,Nevada,A451,05/10/2000,,46
32,Nevada,A452,05/10/2000,17,16
32,Nevada,A453,05/10/2000,17,23
32,Nevada,A454,05/10/2000,0,7
32,Nevada,A455,05/10/2000,15,15
32,Nevada,A456,05/10/2000,8,8
32,Nevada,A457,05/10/2000,31,46
32,Nevada,A458,05/10/2000,31,37
32,Nevada,A459,05/10/2000,50,53
53,Washington,0201,05/09/2000,0,0
53,Washington,0202,05/08/2000,0,0
53,Washington,0203,05/08/2000,0,0
53,Washington,0204,05/09/2000,0,0
53,Washington,0205,05/09/2000,0,6
53,Washington,0206,05/10/2000,9,9
53,Washington,0207,05/10/2000,0,6
8,Colorado,0812,08/24/1999,0,0
8,Colorado,7776,08/27/1999,0,0
49,Utah,3015,10/21/1999,0,0
6,California,0663,07/27/1999,87,139
4,Arizona,0215,06/16/1998,0,0
4,Arizona,0216,02/27/1995,0,0
4,Arizona,0217,02/28/1995,0,0
4,Arizona,0218,02/27/1995,0,0
4,Arizona,0219,02/28/1995,0,0
4,Arizona,0663,12/02/1999,0,0
6,California,0811,11/08/1999,3,3
6,California,0812,11/09/1999,0,0
32,Nevada,0201,11/17/1999,42,125
32,Nevada,0203,11/17/1999,61,388
32,Nevada,0205,11/16/1999,26,535
32,Nevada,0207,11/18/1999,3,15
32,Nevada,0208,11/18/1999,36,78
32,Nevada,0209,11/17/1999,0,3
32,Nevada,0210,11/18/1999,53,87
32,Nevada,0211,11/17/1999,0,12
32,Nevada,0259,11/17/1999,0,0
49,Utah,7086,09/29/1999,0,0
49,Utah,D410,09/30/1999,0,0
49,Utah,D430,09/30/1999,0,0
49,Utah,D431,10/01/1999,0,0
49,Utah,D440,09/30/1999,3,3
49,Utah,D441,09/30/1999,0,0
49,Utah,D443,09/30/1999,0,3
49,Utah,D444,09/30/1999,0,0
49,Utah,D445,09/30/1999,0,0
49,Utah,D446,09/30/1999,13,13
49,Utah,D448,10/01/1999,0,0
49,Utah,D449,10/01/1999,0,0
49,Utah,D450,10/01/1999,0,0
49,Utah,D451,10/01/1999,0,0
49,Utah,D452,10/01/1999,0,0
49,Utah,D454,10/01/1999,0,0
49,Utah,D455,10/01/1999,0,0
49,Utah,D459,10/01/1999,3,3
49,Utah,D460,10/01/1999,0,0
49,Utah,D461,09/30/1999,13,19
49,Utah,D462,10/01/1999,0,0
4,Arizona,7614,03/12/1999,0,0
6,California,B430,03/18/1999,48,
6,California,B420,03/18/1999,68,
49,Utah,E461,10/05/1999,0,0
49,Utah,E456,10/05/1999,18,17
