STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,GATOR_CRACK_A_L,GATOR_CRACK_A_M,GATOR_CRACK_A_H,BLK_CRACK_A_L,BLK_CRACK_A_M,BLK_CRACK_A_H,EDGE_CRACK_L_L,EDGE_CRACK_L_M,EDGE_CRACK_L_H,LONG_CRACK_WP_L_L,LONG_CRACK_WP_L_M,LONG_CRACK_WP_L_H,LONG_CRACK_WP_SEAL_L_L,LONG_CRACK_WP_SEAL_L_M,LONG_CRACK_WP_SEAL_L_H,LONG_CRACK_NWP_L_L,LONG_CRACK_NWP_L_M,LONG_CRACK_NWP_L_H,LONG_CRACK_NWP_SEAL_L_L,LONG_CRACK_NWP_SEAL_L_M,LONG_CRACK_NWP_SEAL_L_H,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,PATCH_NO_L,PATCH_NO_M,PATCH_NO_H,PATCH_A_L,PATCH_A_M,PATCH_A_H,POTHOLES_NO_L,POTHOLES_NO_M,POTHOLES_NO_H,POTHOLES_A_L,POTHOLES_A_M,POTHOLES_A_H,SHOVING_NO,SHOVING_A,BLEEDING,POLISH_AGG_A,RAVELING,PUMPING_NO,PUMPING_L,OTHER,SURVEY_WIDTH,WP_LENGTH_CRACKED,TRANS_CRACK_L_GT183
87,Ontario,0960,09/25/2013,2,0,533.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,31,0,0,15.5,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,259.2999878,0,0,PRE REHAB VISIT,3.700000048,305,
87,Ontario,0961,09/26/2013,1,0,523.0999756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,152.5,0,0,0,5,1,0,5,1.5,0,0,0,0,0,0,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,329.3999939,0,0,PRE REHAB VISIT,3.700000048,304.7999878,0
87,Ontario,0962,09/26/2013,1,6.699999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,0,26,5,0,21.79999924,17.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRE REHAB VISIT,3.700000048,10.39999962,17.29999924
31,Nebraska,3024,10/02/2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC OVERLAY, POST REHAB VISIT",3.700000048,0,0
5,Arkansas,0803,05/02/2013,1,1.600000024,0,0,0,0,0,0,0,0,4.300000191,0,0,0,0,0,0,0,0,0,0,0,13,1,0,6.599999905,1.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.099999905,14,0
5,Arkansas,0804,05/02/2013,1,2.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.900000095,0,0,0,0,0,29,1,0,15.10000038,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.099999905,10.10000038,0
46,South Dakota,0803,10/22/2013,1,2.5,47.09999847,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,96,42.59999847,0,0,0,0,16,10,12,9.100000381,14,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INCREASE IN SEVERITY OF FATIGUE AND TRANSVERSE CRACKING,3.700000048,97.90000153,46
16,Idaho,5025,08/12/1999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.09999847,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.09999847,0,0,SITE EXHIBITS LOSS OF MATERIAL AT CENTERLINE ON THIS NEW CHIP SEAL.,3.700000048,0,0
32,Nevada,0101,04/16/2001,1,1.200000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.89999962,0,0,0,0,0,2,0,0,0.600000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,4,0
32,Nevada,0102,04/18/2001,2,0,0.899999976,0,0,0,0,0,0,0,0,0,0,0,0,0,3.200000048,6.800000191,0,0,0,0,4,0,0,2.700000048,0,0,0,0,0,0,0,1,0,0,46.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,1,0
4,Arizona,AA59,06/06/2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION JOINT STARTING TO SEPARATE.,3.799999952,0,0
4,Arizona,AA60,06/06/2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION JOINT STARTING TO SEPARATE.,3.799999952,0,0
4,Arizona,AA61,06/06/2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,81.80000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION JOINT STARTING TO SEPARATE.,3.799999952,0,0
8,Colorado,7781,05/15/2017,6,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.8999939,3.900000095,0,0,0,0,13,20,0,11.60000038,57.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CJ BEGINNING TO SEPARATE CREATING LONG CRACKING. CHIP SEAL SINCE LAST DIS.,3.799999952,24.79999924,53.40000153
53,Washington,BA01,04/04/2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.20000076,36.40000153,0,12.69999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION JOINT STARTING TO SEPARATE. CL SEALED DURING CONSTRUCTION.,3.799999952,0,0
32,Nevada,1020,06/06/2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHIP SEALED SECTION EXHIBITS RAVELING.,3.700000048,0,0
83,Manitoba,0502,05/08/2017,7,0,54.90000153,97.59999847,0,0,411.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC SHOULDER, CLOSE OUT VISIT, TCR PREV RATED IS NOW PART OF BCR.",3.700000048,278,0
56,Wyoming,2020,09/22/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0.699999988,12.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,11.10000038
56,Wyoming,2019,09/23/2004,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.09999847,111.9000015,0,0,0,5,1,6,3.900000095,1.200000048,14.69999981,0,0,1.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.799999952,0.899999976,11.89999962
81,Alberta,0506,07/23/2001,2,108.9000015,0,3,0,0,0,0,0,0,3.099999905,0,0,2.5,0,0,2,0,18.5,2,0,1.700000048,44,3,3,40.79999924,5.5,8.100000381,34.70000076,5.5,2.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,224.6999969,20.39999962
81,Alberta,0507,07/23/2001,3,28.70000076,6.5,0,0,0,0,0,0,0,10.30000019,4,0,8.800000191,0,0,7.199999809,2,133.1000061,7.199999809,0,133.1000061,40,7,2,48.09999847,17.29999924,7.400000095,42.20000076,3.700000048,3.700000048,0,1,0,0,1.200000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,78.59999847,39.29999924
81,Alberta,0508,07/26/2001,3,27.60000038,0,0,0,0,0,0,0,0,74.09999847,0,0,73.09999847,0,0,5.699999809,108.3000031,39.79999924,5.699999809,12.19999981,0,20,1,0,20.70000076,3.299999952,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,152.6999969,12.30000019
81,Alberta,0509,07/27/2001,5,198.3999939,19.79999924,1.700000048,0,0,0,0,0,0,0,0,0,0,0,0,4.699999809,0.899999976,152.1999969,4.699999809,0,150.5,8,0,0,7.800000191,0,0,4.099999905,0,0,0,2,0,0,3.599999905,0,0,0,1,0,0,0.209999993,0,0,0,0,0,0,0,,3.700000048,294.7999878,1.899999976
6,California,2038,07/11/2001,3,12.5,0,0,0,0,0,0,0,0,6.800000191,0,0,6.800000191,0,0,193,15.60000038,0,187,15.60000038,0,30,4,0,74.69999695,15.60000038,0,74.69999695,15.60000038,0,9,0,0,30.29999924,0,0,0,0,0,0,0,0,0,0,,,,1,1,,3.900000095,31.29999924,84.09999847
16,Idaho,1001,08/14/2001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
16,Idaho,9032,08/14/2001,2,0,0,0,0,0,0,0,0,0,4,1.299999952,0.5,0,0,0,19.29999924,4.300000191,9.300000191,0,0,0,0,3,2,0,11.19999981,7.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.599999905,5.300000191,0
16,Idaho,9034,08/15/2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.799999952,0,0
30,Montana,6004,08/13/2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,16.60000038,11.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,25.89999962
56,Wyoming,6032,08/17/2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.59999847,0,0,0,0,0,1,0,0,0.899999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.099999905,0,0
56,Wyoming,7773,08/15/2001,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.900000095,0,0,0,0,8,1,0,28.20000076,3.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.799999952,0,30.39999962
8,Colorado,1029,08/21/2001,3,10.69999981,7.900000095,0,0,0,0,0,0,0,12.10000038,1.100000024,1.200000048,0,0,0,8,16.60000038,40.09999847,0,0,0,8,29,9,9,39.40000153,29.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,70.09999847,45.59999847
6,California,A806,12/12/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
6,California,0603,09/20/2001,3,25,166.1999969,77,0,0,0,0,0,0,0,0,1.399999976,0,0,0,0,0,375.7999878,0,0,0,0,0,58,0,0,83.30000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,255.5,45.29999924
6,California,0604,09/20/2001,7,43.20000076,27.70000076,7.699999809,0,0,0,0,0,0,9.100000381,2,0,0,0,0,2.5,0,308.7000122,0,0,0,7,12,56,8.300000191,33.5,121.5999985,4.699999809,20.20000076,28.70000076,1,0,2,3,0,45.70000076,0,0,0,0,0,0,0,0,0,0,442,2,2,,3.700000048,144.1999969,124.1999969
6,California,0606,09/19/2001,4,30.60000038,38.40000153,6.400000095,0,0,0,0,0,0,14.69999981,20.70000076,0,0,0,0,19.10000038,22.89999962,342.7000122,0,0,0,10,1,47,9.300000191,0.600000024,134.3999939,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,305,0,0,,3.700000048,177.6000061,124.6999969
6,California,0607,09/19/2001,3,24,129.3999939,179.1000061,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.300000191,272.1000061,0,0,0,6,15,23,3.099999905,9.300000191,16.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,304.7999878,0
6,California,0661,09/18/2001,5,0.200000003,471.1000061,66.30000305,0,0,0,0,0,0,1.5,3.099999905,0,0,0,0,7.800000191,191.3999939,444.2999878,7.800000191,0,91.5,21,10,105,13.60000038,9,120.5,0,0,0,9,2,0,1.799999952,0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,500.2999878,22.20000076
6,California,0662,09/18/2001,3,0,0,0,0,0,0,0,0,0,5.099999905,0,0,0,0,0,0,0,0,0,0,0,18,0,20,39.29999924,0,68.80000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.09999847,0,0,,3.700000048,5.099999905,95.40000153
6,California,0664,09/20/2001,7,13.89999962,107.3000031,180.1999969,0,0,0,0,0,0,3.299999952,0,0,0,0,0,9.600000381,1.399999976,615.2999878,0,0,0,16,3,117,11,3.599999905,168,0,0,0,0,0,3,0,0,212.5,0,0,0,0,0,0,0,0,0,0,53,1,0.699999988,,3.700000048,282.2000122,77
6,California,1253,09/13/2001,1,42.5,55.70000076,0,0,0,0,0,0,0,38.59999847,4.5,0,6.099999905,0,0,11.39999962,145.1999969,7.5,2.299999952,0,0,65,45,14,74.90000153,63.59999847,28.79999924,1.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,CHIP SEAL SECTION.,3.700000048,167.8999939,57.59999847
6,California,A310,09/13/2001,3,0.699999988,0,0,0,0,0,0,0,0,1.299999952,0,0,0,0,0,146.3000031,0,0,91.5,0,0,30,0,0,61.40000153,0,0,46.09999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,3.799999952,44.40000153
53,Washington,6056,04/14/2009,2,0,290.6000061,31.79999924,0,0,0,0,0,0,0,0,0,0,0,0,23,32.09999847,0,0,0,0,7,6,2,4.199999809,4.300000191,3.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.7999878,1,26.89999962,,3.799999952,304.7999878,0
16,Idaho,1001,04/10/2009,3,36.09999847,18.89999962,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,3.099999905,46.29999924,34.09999847,0,0,0,23,20,2,13,23.29999924,1.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,195.3999939,8.899999619
49,Utah,0803,08/24/2010,2,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,19.39999962,83.30000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0.600000024,0
30,Montana,0902,07/20/2011,4,9.600000381,10.69999981,0,0,0,0,0,0,0,0,0,0,0,0,0,138.3000031,14.60000038,0,0,14.60000038,0,62,11,0,37.79999924,13.5,0,0,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,3.700000048,101.8000031,8
30,Montana,0122,07/19/2011,5,0.100000001,3.900000095,41.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,1,3,18.70000076,0.899999976,10.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,141,,3.700000048,227.5,10.10000038
30,Montana,0115,07/18/2011,5,10.69999981,7,0,0,0,0,0,0,0,0,0,0,0,0,0,101.8000031,0,0,0,0,0,61,5,0,35.09999847,7.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.20000076,,3.700000048,92.19999695,4.800000191
30,Montana,0901,07/20/2011,4,10.19999981,12,0.300000012,0,0,0,0,0,0,0,1.399999976,0,0,1.399999976,0,151.5,3.900000095,0,0,0,0,40,19,0,32.79999924,40.5,0,0,9.399999619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,3.700000048,106,25.89999962
87,Ontario,BA03,06/26/2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T = 2 VISIT.,3.700000048,0,0
87,Ontario,AA61,06/27/2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T = 2 VISIT.  NO DISTRESS.,3.700000048,0,0
87,Ontario,BA61,06/27/2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T = 2 VISIT.  NO DISTRESS.,3.700000048,0,0
87,Ontario,AA62,06/28/2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T = 2 VISIT.  NO DISTRESS.,3.700000048,0,0
87,Ontario,BA62,06/28/2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T = 2 VISIT.  NO DISTRESS.,3.700000048,0,0
53,Washington,0801,06/27/2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.399999976,154.6000061,0,1.399999976,154.6000061,4,4,3,2.5,12.60000038,10.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,,3.700000048,0,21.89999962
53,Washington,AA01,06/26/2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.8000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINOR LOSS OF BINDER & FINE AGG IN WP. FIRST SIGNS OF POLISHED AGG CAN BE SEEN.,3.700000048,0,0
53,Washington,BA60,06/25/2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.3000031,48.90000153,0,95.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000048,0,0,"VERY SLIGHT BINDER LOSS & POLISHED AGGREGATE IN WHEELPATHS, NOT YET RATED.",3.799999952,0,0
53,Washington,BA59,06/25/2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.8000031,0,0,113.1999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SOME BINDER LOSS IN WHEELPATHS. VERY LIGHT POL AGG BEGINNING, NOT YET RATED.",3.799999952,0,0
53,Washington,BA01,06/25/2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.8000031,50.29999924,0,11.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VERY SLIGHT BINDER LOSS & BEGINNING OF POL AGG IN WHEELPATHS, NOT YET RATED.",3.799999952,0,0
4,Arizona,1065,12/07/2011,6,4.099999905,0,0,0,0,0,0,0,0,0.300000012,0,0,0,0,0,61.70000076,158.8999939,80.5,0,0,0,52,2,0,35.29999924,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAJORITY OF MOD. SEV. CRACKS AT THE CL WERE LOW SEV. CRACKING W/ ASSOC. CRACKING,3.700000048,26.79999924,6
6,California,2038,12/13/2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW AC POST CONSTRUCTION SURVEY.,3.700000048,0,0
37,North Carolina,1645,10/10/2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC O/L, NARO SITE MARKING. 1-1/2"" O/L W/ SLURRY FILLING AT PREVIOUS RUTTING",3.700000048,0,0
18,Indiana,0902,02/15/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.6000061,20.89999962,0,0,0,0,7,0,0,18.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011 REVIEW: PARALLEL CRACKS ASSOCIATIVE, RATED AS (2) 4BL, CHANGED TO 4BM",3.700000048,0,18.20000076
18,Indiana,0901,02/15/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,0,0,4,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDGE OF PAVEMENT SETTLED NEAR EDGE DRAIN,3.700000048,0,11
18,Indiana,0901,11/21/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,0,0,3,1,0,8.800000191,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,11
18,Indiana,0902,11/21/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,21.5,0,0,0,0,7,0,0,18.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,"2011 REVIEW: PARALLEL 4BL LINES AT EDGE OF AC CHANGED TO 4BM, ASSOCIATIVE CRACKS",3.700000048,0,17.79999924
18,Indiana,0904,02/15/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,4,2,1,10.10000038,7.400000095,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,,3.700000048,0,20.39999962
18,Indiana,0904,11/21/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.3000031,0,0,0,0,0,4,2,1,10.30000019,7.400000095,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,,3.700000048,0,20.39999962
18,Indiana,0905,02/15/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.40000153,76.19999695,0,0,0,0,6,1,0,19,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011 REVIEW: PARALLEL 4BL CRACKS CHANGED TO 4BM DUE TO ASSOCIATIVE CRACKING,3.700000048,0,22
18,Indiana,0905,11/21/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,69.5,0,0,0,0,6,1,0,19.20000076,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011 REVIEW: CHANGED 4BL WITH PARALLEL CRACKING TO 4BM, ASSOCIATIVE CRACKING",3.700000048,0,22.20000076
19,Iowa,0101,09/12/1995,2,1.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011 REVIEW: ADDED AREAS OF FATIGUE PRESENT ON PREVIOUS AND SUBSEQUENT SURVEYS,3.599999905,16.60000038,0
19,Iowa,0111,09/12/1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011 REVIEW: MANUAL DISTRESS SURVEY COMPLETED IN RAIN,3.599999905,0,0
19,Iowa,0112,09/12/1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011 REVIEW: MANUAL DISTRESS SURVEY COMPLETED IN RAIN,3.599999905,0,0
27,Minnesota,1016,11/08/1990,1,5.599999905,64.80000305,0,539.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,2011 REVIEW: CREATED SUMMARY SHEETS,3.700000048,140.5,0
27,Minnesota,1028,11/13/1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,152.5,0,0,0,11,22,0,22.29999924,81.40000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.2999878,0,0,2011 REVIEW: UPDATED SURVEY TO CURRENT MDS STANDARDS,3.700000048,0,96.19999695
27,Minnesota,D310,06/01/1992,1,2.599999905,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,10,6.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.8999939,0,0,"2010 REVIEW: WEATHERING TO RAVELLING, CONVERTED TO METRIC & NEW SUMMARY SHEETS",3.700000048,236.1999969,13.5
29,Missouri,0759,09/15/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011 REVIEW: NO DIPSTICK DATA AVAILABLE, RE-SUMMARIZED",3.700000048,0,78.19999695
29,Missouri,A310,02/14/1996,3,13,17.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,11.19999981,0,0,0,0,6,1,0,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.10000038,0,0,2011 REVIEW: CHANGED 4AL & 4AM TO 1L & 1M,3.700000048,63.79999924,3.700000048
29,Missouri,A310,04/22/1997,3,6.800000191,44.09999847,0,0,0,0,0,0,0,0,0,0,0,0,0,8.600000381,7.099999905,0,0,0,0,8,1,0,7.599999905,3.599999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,2011 REVIEW: CHANGED 4AL & 4AM TO 1L  & 1M,3.599999905,74.90000153,3.599999905
83,Manitoba,0509,05/21/2002,3,0,176.5,0,124,0,0,9.800000191,0,0,0,0,0,0,0,0,6.199999809,15.30000019,141.6999969,0,0,0,30,6,1,32.59999847,6.699999809,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011 REVIEW: ADJUSTED SOME TRANS CRACKS TO BLOCK CRACKS, RE-SUMMARIZED",3.700000048,304.7999878,11
