STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_CRACKING_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC
6,California,0607,08/28/2002,47,63,1026,0
6,California,0659,08/26/2002,42,33,2813,0
6,California,0662,08/27/2002,0,0,5003,0
6,California,7452,09/05/2002,0,0,0,0
32,Nevada,0101,09/18/2002,1,0,0,0
32,Nevada,0108,06/17/2002,1,0,35,14
32,Nevada,0109,06/17/2002,1,0,21,104
32,Nevada,0110,06/17/2002,0,0,62,0
4,Arizona,0607,10/22/2002,3,1,4157,312
4,Arizona,0608,10/22/2002,1,1,4002,0
4,Arizona,0660,10/22/2002,3,2,3769,166
53,Washington,0802,09/18/2006,0,0,0,0
30,Montana,0805,08/05/2002,17,2,0,2512
30,Montana,0806,08/05/2002,17,0,0,3132
56,Wyoming,1007,07/30/2002,1,0,2623,139
56,Wyoming,2015,07/23/2002,4,1,3745,229
56,Wyoming,2019,07/25/2002,0,0,669,0
56,Wyoming,6029,08/01/2002,0,0,3021,0
56,Wyoming,7772,07/29/2002,0,0,970,0
81,Alberta,0501,07/25/2002,12,0,617,4566
81,Alberta,0502,07/29/2002,50,38,2113,0
81,Alberta,0503,07/29/2002,53,29,2931,492
81,Alberta,0504,07/29/2002,21,12,693,741
81,Alberta,0505,07/25/2002,53,27,7324,3236
81,Alberta,0506,07/25/2002,42,23,3212,0
81,Alberta,0507,07/25/2002,15,7,3520,603
82,British Columbia,1005,08/20/2002,0,0,2824,0
82,British Columbia,6006,08/18/2002,0,0,0,0
81,Alberta,0509,07/29/2002,52,38,582,0
82,British Columbia,6007,08/15/2002,21,5,121,180
81,Alberta,A901,07/23/2002,4,1,0,0
81,Alberta,A902,07/22/2002,0,0,0,0
81,Alberta,A903,07/22/2002,0,0,0,0
4,Arizona,0113,10/09/2002,18,0,1642,3437
4,Arizona,0114,10/10/2002,17,0,329,3378
6,California,A805,10/18/2002,0,0,0,0
6,California,A806,10/18/2002,0,0,0,0
16,Idaho,1020,10/10/2002,1,0,0,0
16,Idaho,1021,10/17/2002,0,0,0,0
16,Idaho,5025,10/16/2002,0,0,0,0
49,Utah,1006,10/09/2002,5,4,2727,17
49,Utah,C310,10/10/2002,1,0,2124,35
49,Utah,C320,10/09/2002,25,19,2827,0
49,Utah,C330,10/10/2002,6,2,3021,156
49,Utah,C331,10/11/2002,0,0,1403,0
49,Utah,C350,10/10/2002,0,0,651,0
49,Utah,C351,10/10/2002,0,0,59,0
49,Utah,C352,10/10/2002,13,0,42,4840
49,Utah,C361,10/11/2002,13,9,215,0
53,Washington,0801,09/25/2002,0,0,0,0
53,Washington,0802,09/25/2002,1,0,0,52
53,Washington,7322,09/26/2002,2,0,0,0
6,California,8150,03/14/2007,36,10,1677,0
6,California,8149,03/15/2007,54,34,1705,0
6,California,7491,03/16/2007,11,4,385,0
6,California,7455,03/08/2007,2,1,0,0
6,California,0570,03/20/2007,52,72,1447,0
6,California,0569,03/20/2007,54,88,0,0
6,California,0566,03/22/2007,18,5,1044,0
56,Wyoming,2037,09/26/2002,1,0,3995,76
56,Wyoming,6031,09/25/2002,0,0,1538,0
56,Wyoming,7775,09/27/2002,0,0,0,0
6,California,0566,01/28/2003,1,0,384,35
30,Montana,0806,05/15/2003,18,0,14,3361
30,Montana,0805,05/15/2003,16,1,0,2706
81,Alberta,0503,07/21/2003,54,30,2238,0
81,Alberta,0504,07/21/2003,27,14,1341,0
81,Alberta,0505,07/18/2003,53,27,3523,1701
81,Alberta,0506,07/18/2003,43,22,2141,0
81,Alberta,0507,07/21/2003,25,11,2401,0
81,Alberta,0508,07/22/2003,34,12,1060,3014
81,Alberta,0509,07/22/2003,52,38,294,0
8,Colorado,7035,07/17/2003,2,1,3177,0
30,Montana,0113,07/10/2003,28,8,156,291
30,Montana,0114,07/14/2003,28,8,0,0
30,Montana,0115,07/14/2003,40,11,298,388
30,Montana,0116,07/10/2003,5,1,0,0
30,Montana,0117,07/14/2003,40,12,107,0
30,Montana,0118,07/10/2003,5,1,0,499
30,Montana,0119,07/14/2003,29,8,187,0
30,Montana,0120,07/15/2003,54,22,24,0
30,Montana,0121,07/15/2003,49,19,776,0
30,Montana,0122,07/15/2003,52,21,0,0
30,Montana,0123,07/09/2003,13,4,90,0
30,Montana,0124,07/09/2003,10,3,0,0
30,Montana,8129,07/28/2003,0,0,0,0
32,Nevada,0101,09/22/2003,1,0,55,0
32,Nevada,0102,09/23/2003,2,2,589,0
32,Nevada,0103,09/23/2003,12,6,0,0
32,Nevada,0104,09/22/2003,0,0,31,0
32,Nevada,0105,09/23/2003,1,0,0,0
32,Nevada,0106,09/22/2003,1,0,45,0
32,Nevada,0107,09/23/2003,1,0,398,97
32,Nevada,0108,09/22/2003,1,0,163,0
32,Nevada,0109,09/22/2003,1,0,191,0
32,Nevada,0110,09/22/2003,1,0,80,0
32,Nevada,0111,09/23/2003,0,0,0,0
32,Nevada,0112,09/23/2003,0,0,38,0
4,Arizona,0260,03/17/2000,3,2,0,0
4,Arizona,0261,02/27/1995,0,0,0,0
4,Arizona,0261,01/06/1999,26,6,0,0
4,Arizona,0261,11/03/1997,0,0,0,0
4,Arizona,0261,03/14/2000,26,13,0,0
30,Montana,0123,07/13/2010,7,1,2138,159
30,Montana,0124,07/13/2010,5,1,1143,478
30,Montana,0901,07/15/2010,19,4,2671,142
30,Montana,0902,07/14/2010,22,3,1466,0
30,Montana,0903,07/15/2010,13,2,4698,1722
81,Alberta,1804,07/20/2010,33,5,7050,8464
81,Alberta,A902,07/27/2010,38,17,298,0
30,Montana,8129,08/03/2010,0,0,385,0
30,Montana,7075,08/02/2010,2,0,132,0
30,Montana,6004,08/04/2010,0,0,1174,0
81,Alberta,A903,07/27/2010,2,0,24,0
81,Alberta,A901,07/28/2010,40,14,579,14
81,Alberta,8529,07/23/2010,25,5,1015,121
81,Alberta,1803,07/21/2010,4,1,696,187
81,Alberta,1805,07/26/2010,12,6,1084,14
30,Montana,0502,07/21/2009,1,0,672,0
30,Montana,0502,06/21/2007,1,0,97,0
6,California,8149,11/03/2009,17,8,1043,0
53,Washington,1007,04/23/2009,0,0,0,0
16,Idaho,5025,04/22/2009,2,0,135,333
16,Idaho,1020,04/21/2009,2,1,170,0
53,Washington,1005,04/08/2009,3,0,1365,0
53,Washington,0802,04/15/2009,2,0,0,0
53,Washington,0801,04/15/2009,0,0,0,0
30,Montana,0903,07/20/2011,15,3,4629,1812
51,Virginia,0114,07/12/2011,0,0,0,0
51,Virginia,0115,07/14/2011,0,0,0,0
51,Virginia,0116,07/14/2011,0,0,0,0
51,Virginia,0117,07/14/2011,0,0,0,0
51,Virginia,0118,07/14/2011,0,0,0,0
51,Virginia,0119,07/13/2011,0,0,0,0
51,Virginia,0120,07/12/2011,0,0,0,0
51,Virginia,0121,07/12/2011,0,0,0,0
51,Virginia,0122,07/13/2011,0,0,0,0
51,Virginia,0123,07/13/2011,0,0,0,0
51,Virginia,0124,07/13/2011,0,0,0,0
51,Virginia,0159,07/12/2011,0,0,0,0
54,West Virginia,1640,07/26/2011,4,2,610,0
33,New Hampshire,1001,08/02/2011,0,0,0,0
6,California,0505,03/19/2007,50,67,2519,0
6,California,0507,03/20/2007,42,23,4712,107
4,Arizona,1024,01/16/2007,6,1,0,0
4,Arizona,1025,01/17/2007,0,0,0,0
4,Arizona,1006,01/23/2007,0,0,454,0
32,Nevada,0101,06/17/2002,1,0,0,367
32,Nevada,0102,06/18/2002,3,1,256,69
32,Nevada,0103,06/18/2002,10,5,0,0
32,Nevada,0104,06/17/2002,0,0,0,0
32,Nevada,0105,06/18/2002,1,0,0,52
32,Nevada,0106,06/17/2002,1,0,35,45
32,Nevada,0107,06/18/2002,1,0,437,249
32,Nevada,0111,06/18/2002,0,0,0,0
32,Nevada,0112,06/18/2002,0,0,38,0
32,Nevada,0101,03/19/2003,1,0,0,416
53,Washington,3813,01/15/2003,0,0,0,0
4,Arizona,0606,08/23/2000,1,0,3731,0
4,Arizona,0659,08/23/2000,2,1,3705,43
4,Arizona,0661,08/23/2000,2,2,879,118
6,California,0603,08/16/2000,25,24,5564,769
6,California,2002,08/14/2000,0,0,0,0
4,Arizona,0607,08/22/2000,3,0,3873,201
4,Arizona,0608,08/22/2000,1,0,2522,0
4,Arizona,0660,08/22/2000,3,1,2443,121
6,California,0606,08/16/2000,15,6,10654,1895
6,California,0607,08/16/2000,54,66,523,0
6,California,0608,08/17/2000,36,35,69,0
6,California,0660,08/15/2000,31,19,4996,1109
16,Idaho,1020,07/16/2004,1,0,0,0
81,Alberta,1805,07/19/2004,1,0,14,0
81,Alberta,2812,07/20/2004,8,2,953,76
81,Alberta,1803,07/21/2004,4,0,1566,1517
16,Idaho,1021,07/22/2004,0,0,0,0
81,Alberta,1804,07/22/2004,26,0,5685,7917
16,Idaho,B350,07/22/2004,0,0,132,0
16,Idaho,B330,07/22/2004,0,0,0,0
16,Idaho,B320,07/22/2004,0,0,0,0
6,California,0661,08/15/2000,41,42,4301,273
6,California,0662,08/15/2000,0,0,3237,0
4,Arizona,0603,10/11/2000,2,1,4667,152
4,Arizona,0662,10/11/2000,8,2,4158,531
4,Arizona,0664,10/12/2000,1,0,24,59
4,Arizona,0665,10/12/2000,0,0,39,0
4,Arizona,0666,10/12/2000,0,0,17,0
4,Arizona,0667,10/12/2000,0,0,24,0
4,Arizona,0668,10/13/2000,0,0,437,0
4,Arizona,0669,10/13/2000,0,0,0,0
30,Montana,0805,09/13/2000,10,2,0,939
30,Montana,0806,09/13/2000,8,1,0,1008
53,Washington,0801,09/20/2000,0,0,0,0
53,Washington,0802,09/20/2000,0,0,0,0
30,Montana,0114,09/11/2000,4,1,0,0
4,Arizona,0502,10/17/2000,53,53,0,0
4,Arizona,0503,10/16/2000,11,0,4348,2158
4,Arizona,0504,10/16/2000,0,0,173,0
4,Arizona,0505,10/18/2000,25,27,2106,187
4,Arizona,0506,10/17/2000,2,0,173,329
4,Arizona,0507,10/16/2000,0,0,0,0
4,Arizona,0508,10/17/2000,0,0,2630,0
4,Arizona,0509,10/17/2000,11,0,4002,2294
4,Arizona,0559,10/18/2000,2,0,1462,346
4,Arizona,0560,10/18/2000,27,25,528,773
6,California,A805,12/12/2000,0,0,0,0
56,Wyoming,2020,11/15/2000,0,0,225,0
6,California,0659,08/15/2000,37,22,3620,1080
30,Montana,0114,01/08/2001,5,2,0,0
8,Colorado,1053,04/13/2001,19,3,298,308
8,Colorado,7780,04/24/2001,10,3,3129,1154
4,Arizona,0902,03/28/2006,23,28,2328,0
4,Arizona,0161,03/31/2006,23,5,2141,0
4,Arizona,A902,03/30/2006,14,7,4216,42
81,Alberta,0509,06/13/2006,48,35,627,0
6,California,0506,03/20/2007,20,16,6583,215
8,Colorado,A310,10/14/1998,29,31,0,0
8,Colorado,1029,10/13/1998,2,3,1729,52
41,Oregon,2002,10/16/1998,0,0,0,0
53,Washington,1005,10/08/1998,0,0,1538,0
4,Arizona,1022,11/19/1998,0,0,0,0
4,Arizona,1037,11/18/1998,35,27,69,0
4,Arizona,1062,11/20/1998,0,0,301,0
30,Montana,0113,11/10/1998,0,0,0,0
30,Montana,0114,11/11/1998,0,0,0,0
30,Montana,0115,11/11/1998,0,0,0,0
30,Montana,0116,11/11/1998,0,0,0,0
30,Montana,0117,11/11/1998,0,0,0,0
32,Nevada,0107,04/17/2001,1,0,187,0
16,Idaho,B310,07/22/2004,0,0,14,0
81,Alberta,0506,07/23/2004,44,22,1677,0
81,Alberta,0505,07/23/2004,54,27,3160,1601
81,Alberta,0501,07/23/2004,11,3,468,0
81,Alberta,0503,07/26/2004,54,31,1722,0
81,Alberta,0504,07/26/2004,41,20,1109,0
81,Alberta,0507,07/26/2004,28,14,1538,0
81,Alberta,0502,07/27/2004,46,41,1209,0
4,Arizona,A903,02/18/1999,54,60,0,0
4,Arizona,0903,02/18/1999,54,54,0,0
4,Arizona,0902,02/10/1999,47,47,0,0
4,Arizona,A902,02/10/1999,42,42,0,0
15,Hawaii,1003,04/07/1999,0,0,0,0
15,Hawaii,1006,04/06/1999,1,0,0,0
15,Hawaii,1008,03/30/1999,21,19,603,0
15,Hawaii,7080,03/31/1999,1,0,0,0
6,California,0508,02/23/1999,4,1,2034,568
6,California,0569,02/23/1999,54,88,0,0
6,California,0570,02/23/1999,46,48,26,148
6,California,0571,02/23/1999,5,2,987,417
6,California,0565,02/24/1999,35,30,1155,2152
4,Arizona,1015,03/10/1999,0,0,0,0
4,Arizona,1018,03/11/1999,0,0,0,0
6,California,0501,02/22/1999,46,45,1628,0
6,California,0502,02/22/1999,46,52,1303,0
6,California,0503,02/22/1999,10,9,1181,402
6,California,0504,02/22/1999,6,1,232,880
6,California,0505,02/22/1999,28,35,883,83
6,California,0509,02/23/1999,35,36,2900,281
6,California,0506,02/22/1999,15,12,717,177
6,California,0507,02/23/1999,24,2,166,4334
6,California,0566,02/24/1999,1,0,234,0
6,California,0567,02/25/1999,1,0,559,0
6,California,0568,02/25/1999,9,4,140,189
6,California,0559,02/25/1999,5,1,17,530
6,California,0561,02/24/1999,28,20,867,907
4,Arizona,0113,06/11/1998,5,0,0,873
4,Arizona,0114,06/12/1998,6,1,0,447
2,Alaska,1001,06/24/1999,0,0,831,0
2,Alaska,1002,06/23/1999,0,0,745,0
2,Alaska,1004,06/22/1999,1,0,5907,371
6,California,2002,06/24/1999,0,0,530,0
4,Arizona,A350,01/14/1998,53,74,0,0
4,Arizona,A350,07/18/1995,51,72,229,0
16,Idaho,1005,06/18/1999,1,1,1732,0
16,Idaho,1009,08/10/1999,1,0,1985,0
16,Idaho,1020,06/22/1999,0,0,0,0
81,Alberta,0507,06/12/2006,32,16,2235,0
81,Alberta,0508,06/13/2006,48,26,1313,0
81,Alberta,0502,06/13/2006,48,42,1285,0
32,Nevada,0101,08/28/2006,1,0,225,0
32,Nevada,0104,08/28/2006,0,0,194,0
32,Nevada,0106,08/28/2006,1,0,139,0
16,Idaho,1021,08/13/1999,0,0,0,0
16,Idaho,A310,06/23/1999,10,5,0,298
16,Idaho,A320,06/23/1999,0,0,0,0
16,Idaho,A330,06/23/1999,0,0,298,0
16,Idaho,A350,06/23/1999,0,0,0,0
16,Idaho,B310,08/16/1999,0,0,0,0
16,Idaho,B320,08/13/1999,0,0,0,0
16,Idaho,B350,08/16/1999,0,0,132,0
30,Montana,0113,06/14/1999,0,0,0,0
30,Montana,0114,06/15/1999,0,0,0,0
30,Montana,0115,06/14/1999,0,0,0,0
30,Montana,0116,06/14/1999,0,0,0,0
30,Montana,0117,06/15/1999,0,0,0,0
30,Montana,0118,06/14/1999,0,0,0,0
30,Montana,0120,06/15/1999,0,0,0,0
30,Montana,0121,06/15/1999,0,0,0,0
6,California,8534,12/10/2010,1,0,288,0
8,Colorado,7781,10/18/2010,24,12,3250,0
41,Oregon,5008,08/25/2010,0,0,0,0
41,Oregon,5006,08/25/2010,0,0,0,0
16,Idaho,9034,08/30/2010,24,6,877,0
56,Wyoming,2020,08/28/2010,1,0,821,0
56,Wyoming,2019,08/29/2010,4,1,1583,0
56,Wyoming,2017,08/31/2010,12,2,416,0
16,Idaho,1007,08/23/2010,0,0,284,0
16,Idaho,1020,08/20/2010,4,1,260,0
56,Wyoming,7772,08/27/2010,0,0,2443,0
56,Wyoming,7775,08/26/2010,1,0,3284,277
56,Wyoming,7773,09/01/2010,0,0,894,0
8,Colorado,7783,10/21/2010,15,3,80,0
8,Colorado,1053,10/27/2010,17,8,776,0
8,Colorado,1029,10/26/2010,1,0,2158,0
6,California,7456,12/14/2010,0,0,2141,0
6,California,7491,12/07/2010,20,8,502,0
8,Colorado,7780,10/15/2010,8,5,1195,0
6,California,8535,12/09/2010,0,0,17,0
6,California,7455,12/15/2010,0,0,0,0
49,Utah,0804,08/24/2010,1,0,0,0
8,Colorado,7035,10/13/2010,5,2,7636,0
4,Arizona,1003,02/24/2011,0,0,1084,0
4,Arizona,1006,02/23/2011,1,0,1763,0
4,Arizona,0260,02/22/2011,10,5,4067,0
6,California,8150,03/16/2011,36,18,1632,0
6,California,8156,03/22/2011,54,86,2772,0
6,California,7452,04/19/2011,0,0,0,0
41,Oregon,5008,04/27/2011,0,0,0,0
41,Oregon,5006,04/27/2011,0,0,0,0
41,Oregon,2002,04/21/2011,2,1,482,0
16,Idaho,1020,04/28/2011,3,1,811,0
53,Washington,0801,05/12/2011,0,0,0,0
53,Washington,0802,05/12/2011,3,1,55,0
16,Idaho,9034,05/25/2011,26,8,977,0
81,Alberta,A903,06/17/2011,2,2,385,0
81,Alberta,1803,06/09/2011,6,2,911,45
81,Alberta,A902,06/16/2011,47,27,506,0
81,Alberta,A901,06/17/2011,42,16,967,0
81,Alberta,1805,06/14/2011,17,8,1673,0
16,Idaho,1007,06/22/2011,0,0,461,0
81,Alberta,1804,06/08/2011,36,6,8149,6150
81,Alberta,8529,06/13/2011,28,6,1639,0
82,British Columbia,6007,06/10/2011,16,5,485,0
82,British Columbia,1005,05/18/2004,1,1,2526,17
82,British Columbia,6006,06/09/2011,22,6,194,0
53,Washington,7322,04/13/2009,53,46,547,0
4,Arizona,0113,04/16/2003,20,1,2792,3506
4,Arizona,0114,04/11/2003,28,0,1029,5464
4,Arizona,0115,04/14/2003,19,1,322,3357
4,Arizona,0116,04/11/2003,6,1,38,665
4,Arizona,0117,04/14/2003,22,1,284,3880
4,Arizona,0118,04/15/2003,24,0,21,4740
4,Arizona,0119,04/11/2003,27,4,648,3194
4,Arizona,0120,04/16/2003,23,0,1542,4400
6,California,8153,02/19/2003,37,15,686,1026
4,Arizona,0121,04/15/2003,27,0,1545,5273
4,Arizona,0122,04/15/2003,20,0,59,3880
4,Arizona,0123,04/11/2003,27,0,388,5190
4,Arizona,0124,04/14/2003,27,3,274,4078
8,Colorado,1029,04/29/2003,25,11,3236,731
8,Colorado,7783,04/28/2003,52,57,804,73
16,Idaho,1007,05/01/2003,0,0,0,0
6,California,0565,01/27/2003,31,28,1807,0
16,Idaho,1001,05/08/2003,3,0,159,256
6,California,A330,05/20/2003,23,18,6974,0
6,California,A350,05/20/2003,11,3,8866,42
6,California,A320,05/19/2003,32,14,4712,107
6,California,A351,05/19/2003,33,9,6486,0
6,California,A321,05/19/2003,22,8,5786,62
6,California,7454,06/09/2003,0,0,114,0
6,California,A310,05/20/2003,4,1,2917,28
6,California,A311,05/20/2003,4,1,1486,0
6,California,A340,05/21/2003,34,12,8835,0
81,Alberta,0507,07/20/2005,31,15,1899,0
81,Alberta,0508,07/21/2005,47,23,946,0
81,Alberta,0509,07/21/2005,48,35,478,0
6,California,8535,01/25/2007,0,0,45,0
4,Arizona,0603,10/25/2002,0,0,1351,0
4,Arizona,0604,10/24/2002,1,0,4864,0
4,Arizona,0606,10/22/2002,1,0,4151,73
4,Arizona,0659,10/22/2002,2,1,4440,0
4,Arizona,0661,10/24/2002,7,4,1253,28
4,Arizona,0662,10/24/2002,1,0,1228,241
4,Arizona,0664,10/25/2002,1,0,28,97
4,Arizona,0665,10/25/2002,0,0,36,0
4,Arizona,0666,10/25/2002,1,0,35,38
4,Arizona,0667,10/28/2002,0,0,55,0
4,Arizona,0668,10/28/2002,1,0,513,0
4,Arizona,0669,10/28/2002,0,0,17,0
4,Arizona,0503,12/10/2002,20,0,8890,7813
4,Arizona,0504,12/10/2002,0,0,780,0
4,Arizona,0507,12/10/2002,0,0,0,0
4,Arizona,0508,12/11/2002,1,0,7632,270
4,Arizona,0509,12/11/2002,26,0,9663,9181
6,California,0504,12/17/2002,25,12,1874,170
6,California,0567,01/29/2003,19,7,956,17
6,California,2647,03/12/2003,23,7,6392,534
53,Washington,1006,04/16/2003,39,21,2397,97
6,California,8202,05/20/2003,21,0,7702,4085
6,California,A352,05/21/2003,19,4,4778,0
6,California,A353,05/21/2003,6,1,6170,1486
6,California,A361,05/22/2003,7,2,4996,0
6,California,A362,05/21/2003,11,2,6077,118
6,California,A363,05/21/2003,24,4,8720,0
2,Alaska,1001,06/16/2003,0,0,887,0
2,Alaska,1002,06/13/2003,0,0,852,0
2,Alaska,1004,06/12/2003,1,0,2896,263
2,Alaska,9035,06/19/2003,10,3,2321,603
6,California,1253,05/14/2003,39,21,5311,87
6,California,2002,05/07/2003,0,0,0,0
6,California,2040,05/12/2003,10,3,2297,152
6,California,2041,05/13/2003,0,0,0,0
41,Oregon,7018,05/05/2003,0,0,1670,0
81,Alberta,0502,07/22/2003,51,39,1071,0
81,Alberta,0501,07/18/2003,11,3,315,0
4,Arizona,0115,04/19/2004,24,6,419,544
4,Arizona,0117,04/19/2004,20,6,398,513
30,Montana,0113,07/14/2008,25,4,2682,2782
30,Montana,0114,07/16/2008,17,3,3222,769
30,Montana,0115,07/14/2008,2,0,440,596
30,Montana,0116,07/14/2008,5,1,0,146
30,Montana,0117,07/16/2008,15,3,738,617
30,Montana,0118,07/14/2008,6,1,0,1095
30,Montana,0119,07/17/2008,14,3,1039,374
30,Montana,0120,07/17/2008,32,6,1691,1053
30,Montana,0121,07/17/2008,17,3,2359,1091
30,Montana,0122,07/17/2008,20,3,703,922
30,Montana,0123,07/16/2008,2,0,741,360
30,Montana,0124,07/16/2008,2,0,405,267
30,Montana,0805,07/21/2008,15,0,530,4521
30,Montana,0806,07/21/2008,20,0,391,4497
30,Montana,0901,07/18/2008,12,3,3094,412
30,Montana,0902,07/18/2008,11,2,423,197
30,Montana,0903,07/18/2008,6,0,4002,1483
8,Colorado,7783,08/17/2007,0,0,0,0
49,Utah,0803,10/12/2007,0,0,14,0
49,Utah,0804,10/12/2007,1,0,0,0
16,Idaho,1020,10/18/2007,1,1,62,0
16,Idaho,1007,10/18/2007,0,0,49,0
4,Arizona,1003,03/10/2008,0,0,371,0
4,Arizona,1021,03/12/2008,0,0,267,0
4,Arizona,1022,03/12/2008,2,1,236,0
6,California,8153,05/07/2008,57,49,1760,0
6,California,2038,05/14/2008,6,1,1448,0
49,Utah,0804,08/22/2008,1,0,0,0
49,Utah,0803,08/22/2008,0,0,14,0
16,Idaho,5025,06/18/2008,2,0,28,319
16,Idaho,1001,06/16/2008,29,8,1220,0
81,Alberta,1804,07/23/2008,27,4,8869,8845
81,Alberta,1805,07/21/2008,6,2,551,0
81,Alberta,A901,07/17/2008,33,13,180,0
81,Alberta,A902,07/17/2008,28,9,405,0
81,Alberta,A903,07/17/2008,1,0,0,0
6,California,A805,10/29/2008,0,0,0,0
6,California,A806,10/29/2008,0,0,0,0
4,Arizona,0509,09/15/2008,36,15,6468,35
4,Arizona,0506,09/15/2008,4,1,2311,10
4,Arizona,0505,09/15/2008,52,69,1043,0
4,Arizona,0502,09/15/2008,53,59,0,0
56,Wyoming,2017,08/17/2009,12,3,516,0
56,Wyoming,2019,08/17/2009,3,1,1216,0
56,Wyoming,2020,08/13/2009,1,0,482,0
56,Wyoming,7772,08/12/2009,0,0,2259,0
56,Wyoming,7775,08/10/2009,1,0,5419,291
49,Utah,0804,08/06/2009,1,0,0,0
49,Utah,0803,08/06/2009,0,0,14,0
16,Idaho,1007,07/08/2009,0,0,80,0
30,Montana,0805,07/09/2009,18,1,780,4234
8,Colorado,7035,09/22/2009,5,2,6825,38
8,Colorado,7780,09/24/2009,7,3,793,0
8,Colorado,7783,09/29/2009,10,2,0,0
30,Montana,0903,07/17/2009,11,1,4189,1053
30,Montana,0902,07/17/2009,12,3,676,49
30,Montana,0901,07/17/2009,17,4,2765,107
30,Montana,0124,07/15/2009,3,0,707,457
30,Montana,0123,07/15/2009,4,1,1649,388
30,Montana,0122,07/16/2009,28,6,568,284
30,Montana,0121,07/16/2009,26,5,2311,364
30,Montana,0120,07/15/2009,36,7,2262,783
30,Montana,0119,07/15/2009,17,3,1143,405
30,Montana,0118,07/13/2009,10,2,80,731
30,Montana,0117,07/14/2009,21,4,1310,745
30,Montana,0116,07/13/2009,6,1,31,319
30,Montana,0115,07/14/2009,12,1,1178,1462
30,Montana,0114,07/14/2009,22,5,4130,520
6,California,0503,11/04/2003,8,6,3877,17
6,California,0504,11/05/2003,26,13,1940,197
6,California,0507,11/05/2003,37,12,2065,0
6,California,0508,11/05/2003,5,3,4753,118
6,California,7456,01/21/2004,0,0,0,0
6,California,7455,01/22/2004,0,0,0,0
6,California,2053,01/23/2004,54,56,1996,0
4,Arizona,0502,12/11/2003,54,54,0,0
4,Arizona,0504,12/10/2003,0,0,1005,0
4,Arizona,0503,12/10/2003,19,0,5051,4445
4,Arizona,0505,12/12/2003,39,42,4528,146
4,Arizona,0506,12/12/2003,2,0,1244,0
4,Arizona,0507,12/10/2003,0,0,0,0
4,Arizona,0508,12/10/2003,1,0,4185,114
4,Arizona,0509,12/11/2003,17,3,5245,1819
4,Arizona,0559,12/12/2003,1,0,3724,66
4,Arizona,0113,10/09/2003,19,1,2474,2886
4,Arizona,0114,10/10/2003,28,0,987,5419
6,California,0608,10/08/2003,54,51,2203,0
6,California,0607,10/08/2003,47,55,1455,0
16,Idaho,C350,08/12/1991,0,0,2103,0
16,Idaho,A310,10/25/1990,0,0,0,0
53,Washington,A330,05/28/1991,0,0,2581,0
53,Washington,A350,05/28/1991,9,1,2723,984
53,Washington,C310,06/05/1991,0,0,0,0
53,Washington,C320,06/05/1991,0,0,146,0
53,Washington,C330,06/05/1991,1,0,305,52
53,Washington,C350,06/05/1991,2,0,21,367
32,Nevada,C310,08/13/1992,0,0,215,0
32,Nevada,C320,08/13/1992,1,0,288,277
32,Nevada,2027,08/13/1992,0,0,107,0
32,Nevada,A351,07/01/1991,4,0,1098,748
32,Nevada,A352,07/01/1991,5,0,634,908
32,Nevada,B310,09/13/1991,0,0,0,0
32,Nevada,B320,09/13/1991,0,0,243,0
32,Nevada,B330,09/13/1991,0,0,31,0
32,Nevada,B340,09/13/1991,1,0,139,42
32,Nevada,B350,09/13/1991,0,0,0,0
32,Nevada,C310,09/12/1991,0,0,83,0
32,Nevada,C320,09/12/1991,0,0,391,0
32,Nevada,C330,09/12/1991,1,0,1341,42
32,Nevada,C330,08/13/1992,0,0,773,0
8,Colorado,6013,06/23/2004,2,1,551,0
30,Montana,0903,07/08/2004,0,0,1320,0
30,Montana,0902,07/08/2004,18,2,173,4476
30,Montana,0901,07/12/2004,24,7,502,0
30,Montana,0113,07/13/2004,36,13,229,485
30,Montana,0117,07/13/2004,40,13,28,0
30,Montana,0118,07/13/2004,18,22,0,527
30,Montana,0116,07/13/2004,18,10,0,0
32,Nevada,C350,08/13/1992,1,0,925,201
32,Nevada,C350,09/12/1991,1,0,717,128
8,Colorado,0505,05/03/1991,6,2,866,509
53,Washington,B350,05/29/1991,1,0,3461,163
53,Washington,B320,05/29/1991,0,0,2924,0
16,Idaho,B330,08/13/1991,0,0,0,0
16,Idaho,B320,08/13/1991,0,0,0,0
16,Idaho,B310,08/13/1991,0,0,0,0
49,Utah,A351,07/19/1991,0,0,191,0
49,Utah,A352,07/19/1991,0,0,561,0
49,Utah,A361,07/19/1991,3,0,2574,648
49,Utah,B351,07/18/1991,7,0,5436,1549
49,Utah,A320,07/19/1991,4,0,2439,696
49,Utah,A332,07/19/1991,26,0,7802,9178
49,Utah,A350,07/19/1991,10,0,3991,2044
49,Utah,C352,07/15/1991,1,0,0,274
30,Montana,0561,05/18/1991,21,30,1393,0
8,Colorado,B320,05/06/1991,11,9,1036,0
8,Colorado,B330,05/06/1991,3,3,1320,0
32,Nevada,A310,07/01/1991,8,0,1563,1646
32,Nevada,A320,07/01/1991,21,1,1625,3565
32,Nevada,A330,07/01/1991,31,6,2068,5110
32,Nevada,A350,07/01/1991,1,0,1088,114
49,Utah,B390,07/18/1991,11,0,4826,2370
6,California,A353,06/12/1991,19,0,3042,3714
