STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CRACK_OR_JOINT,CRACK_OR_JOINT_EXP,CONSTRUCTION_NO,AVG_EDGE_FAULT,AVG_WHEELPATH_FAULT
49,Utah,E459,09/23/1997,C,Crack,2,0,0
49,Utah,7083,09/29/1997,J,Joint,1,0.5,0.400000006
53,Washington,3813,03/17/1998,C,Crack,1,-0.300000012,
6,California,3042,02/13/1998,J,Joint,2,0.699999988,0.699999988
49,Utah,E456,09/23/1997,C,Crack,2,0.800000012,1.200000048
49,Utah,E441,09/23/1997,J,Joint,2,0.800000012,0.800000012
49,Utah,E461,06/12/2002,J,Joint,2,1.100000024,1.399999976
4,Arizona,0224,11/04/1997,J,Joint,1,-0.100000001,0
4,Arizona,A430,12/09/1997,J,Joint,1,1.5,1.200000048
4,Arizona,A443,12/09/1997,J,Joint,2,1.100000024,0.800000012
4,Arizona,0221,11/04/1997,J,Joint,1,-0.200000003,-0.200000003
4,Arizona,A462,02/03/1999,J,Joint,2,0.200000003,0.5
6,California,3013,02/01/2007,J,Joint,1,1.700000048,1.5
53,Washington,0210,06/21/2005,J,Joint,1,-0.300000012,-0.100000001
8,Colorado,A412,10/17/2001,J,Joint,2,0,-0.200000003
8,Colorado,A413,07/21/1998,J,Joint,2,-0.100000001,-0.200000003
8,Colorado,A431,07/21/1998,J,Joint,1,-0.200000003,-0.400000006
53,Washington,0210,09/30/1998,J,Joint,1,-0.400000006,-0.100000001
4,Arizona,A454,02/02/1999,J,Joint,2,0.5,0.600000024
4,Arizona,A459,02/03/1999,J,Joint,2,0.699999988,0.600000024
4,Arizona,A460,02/03/1999,J,Joint,2,0.400000006,0.5
4,Arizona,A444,02/04/1999,J,Joint,2,0.899999976,0.600000024
4,Arizona,7613,12/08/1998,J,Joint,2,0.800000012,0.899999976
32,Nevada,0204,12/16/1998,J,Joint,5,-0.100000001,-0.300000012
4,Arizona,0214,01/06/1999,J,Joint,1,-0.200000003,-0.200000003
4,Arizona,0220,01/07/1999,J,Joint,1,-0.200000003,-0.100000001
8,Colorado,9020,08/24/1998,C,Crack,2,1,1
6,California,0811,11/08/1999,C,Crack,1,1,1
4,Arizona,0160,02/10/1999,J,Joint,1,0.200000003,0.400000006
4,Arizona,A447,02/08/1999,J,Joint,2,1.600000024,1.100000024
4,Arizona,A449,02/08/1999,J,Joint,2,1.5,1.299999952
4,Arizona,0160,01/12/2000,J,Joint,1,0,-0.100000001
6,California,0602,08/27/2002,C,Crack,8,1.399999976,1.299999952
4,Arizona,0221,01/08/1999,J,Joint,1,-0.300000012,-0.100000001
4,Arizona,0217,02/28/1995,J,Joint,1,0.800000012,0.600000024
32,Nevada,0259,11/17/1999,J,Joint,1,0.100000001,-0.200000003
49,Utah,D459,10/01/1999,J,Joint,2,1.299999952,1.299999952
53,Washington,0201,08/13/2003,J,Joint,1,0,0
49,Utah,E451,10/06/1999,J,Joint,2,0.699999988,0.699999988
49,Utah,E452,10/06/1999,J,Joint,2,0.699999988,0.800000012
49,Utah,E448,10/06/1999,J,Joint,2,0.899999976,1.100000024
32,Nevada,A456,05/10/2000,J,Joint,3,6.800000191,5.900000095
32,Nevada,A457,05/10/2000,C,Crack,3,1.600000024,4.800000191
32,Nevada,0205,06/13/2000,C,Crack,3,0.100000001,0
4,Arizona,0160,05/01/2001,C,Crack,1,0,0
32,Nevada,0204,11/18/1999,C,Crack,5,0.300000012,0.5
49,Utah,D461,09/30/1999,C,Crack,2,0.300000012,0.800000012
49,Utah,C440,04/26/1999,J,Joint,2,0.699999988,0.800000012
49,Utah,C410,04/26/1999,J,Joint,2,0.699999988,0.600000024
49,Utah,7082,04/23/1999,J,Joint,1,,-0.300000012
53,Washington,3014,04/15/2003,J,Joint,1,1.299999952,1.100000024
53,Washington,A809,09/19/2000,J,Joint,1,0.100000001,0.100000001
6,California,3010,03/19/2000,J,Joint,1,1.100000024,1.100000024
6,California,3042,03/30/2000,J,Joint,2,0.200000003,-0.100000001
4,Arizona,0263,03/16/2000,J,Joint,1,0.600000024,0.600000024
49,Utah,C444,08/03/2004,J,Joint,3,2.5,2.599999905
49,Utah,C430,08/02/2004,J,Joint,2,3.400000095,3.400000095
6,California,0602,10/09/1992,C,Crack,2,0,0
53,Washington,0205,06/23/2005,J,Joint,1,0,0.100000001
53,Washington,0205,06/23/2005,C,Crack,1,0,0
6,California,0811,12/15/2004,C,Crack,2,0.5,1
4,Arizona,0213,12/14/2004,J,Joint,1,0.5,0.800000012
6,California,0206,11/02/2004,J,Joint,1,0.5,0.600000024
6,California,0202,11/04/2004,J,Joint,2,-0.5,-0.200000003
6,California,0202,11/04/2004,C,Crack,2,0.699999988,0.400000006
6,California,0207,06/04/2007,J,Joint,2,-0.300000012,0
6,California,0210,06/07/2007,J,Joint,3,0.100000001,0
8,Colorado,7776,08/27/2007,J,Joint,5,0.600000024,0.400000006
8,Colorado,3032,08/16/2007,C,Crack,2,0,0
4,Arizona,0218,03/03/2008,J,Joint,2,-0.300000012,-0.400000006
49,Utah,7083,10/10/2007,J,Joint,3,-0.100000001,0.100000001
49,Utah,7083,10/10/2007,C,Crack,3,0,0
8,Colorado,0218,08/19/2005,C,Crack,2,1,1
8,Colorado,0812,08/19/2005,J,Joint,1,0,0
6,California,0204,06/13/2007,J,Joint,3,0.200000003,0
4,Arizona,0219,03/05/2008,C,Crack,1,0,0
49,Utah,7083,10/01/2004,C,Crack,2,0.200000003,0.300000012
6,California,0202,10/27/2008,J,Joint,2,0,0.200000003
4,Arizona,0265,03/06/2008,J,Joint,1,3.099999905,2.5
6,California,3005,08/25/2004,C,Crack,8,,
6,California,3005,10/07/2003,C,Crack,7,1.899999976,0.699999988
8,Colorado,0259,09/14/2007,J,Joint,1,0.100000001,-0.300000012
8,Colorado,0811,09/19/2007,C,Crack,1,0.300000012,0.300000012
8,Colorado,0812,09/19/2007,J,Joint,1,-0.200000003,-0.100000001
8,Colorado,0221,08/14/2008,J,Joint,1,0.200000003,0.300000012
8,Colorado,0214,08/13/2008,C,Crack,1,2,1
53,Washington,0202,04/27/2009,J,Joint,1,0.200000003,0.200000003
53,Washington,0205,06/11/2008,J,Joint,1,0.100000001,0.600000024
4,Arizona,0224,01/19/2010,J,Joint,1,0.400000006,0.200000003
6,California,3021,11/06/2009,J,Joint,2,2.599999905,2.299999952
6,California,0208,12/15/2009,J,Joint,4,0.600000024,0.600000024
6,California,0202,12/14/2009,J,Joint,2,-0.100000001,0
16,Idaho,3017,07/28/2009,J,Joint,2,0.300000012,0.400000006
6,California,0209,11/19/2010,C,Crack,2,0,0
49,Utah,7086,08/18/2010,J,Joint,2,4,3.5
53,Washington,0208,04/29/2009,J,Joint,1,0.400000006,0.400000006
4,Arizona,0218,01/19/2010,J,Joint,2,0.400000006,0.200000003
6,California,0201,12/15/2009,C,Crack,3,1.899999976,1.600000024
8,Colorado,0214,10/05/2010,J,Joint,1,0,-0.100000001
4,Arizona,0220,02/10/2011,J,Joint,1,-0.200000003,-0.300000012
6,California,0204,11/18/2010,J,Joint,3,0.5,0.200000003
6,California,9048,03/09/2011,C,Crack,5,0.5,0.600000024
53,Washington,A810,08/02/2010,J,Joint,1,0.400000006,0.200000003
8,Colorado,0217,10/07/2010,C,Crack,3,-0.5,-0.5
8,Colorado,0259,10/11/2010,J,Joint,1,-0.100000001,-0.5
6,California,0202,11/17/2010,J,Joint,2,0.200000003,0.100000001
6,California,B413,11/08/1996,J,Joint,2,3.200000048,2.700000048
6,California,3017,03/17/2011,J,Joint,3,0.899999976,0.699999988
12,Florida,4138,08/17/2011,C,Crack,5,,
27,Minnesota,3007,08/31/2011,J,Joint,2,0.300000012,0.200000003
55,Wisconsin,6353,09/21/2011,C,Crack,4,-1,0
55,Wisconsin,3008,09/27/2011,C,Crack,2,1,1
18,Indiana,4042,10/12/2011,C,Crack,6,0,0
8,Colorado,0221,09/21/2011,J,Joint,1,0.400000006,0.300000012
48,Texas,A808,07/11/2011,J,Joint,2,0,0.300000012
17,Illinois,0605,10/05/1989,J,Joint,1,,
8,Colorado,0812,09/23/2011,J,Joint,1,-0.5,-0.300000012
40,Oklahoma,4157,03/09/2012,J,Joint,1,1.700000048,1.600000024
4,Arizona,0213,02/23/2012,J,Joint,2,-0.300000012,-0.100000001
4,Arizona,0224,02/22/2012,J,Joint,1,0.200000003,0.100000001
4,Arizona,0214,02/21/2012,J,Joint,1,1.5,1.200000048
6,California,0202,11/14/2011,J,Joint,2,0,0.100000001
6,California,0208,11/15/2011,C,Crack,4,0,0
4,Arizona,0268,03/01/2012,J,Joint,1,-0.5,-0.300000012
53,Washington,A810,05/10/2012,J,Joint,1,0.200000003,0.200000003
5,Arkansas,0223,04/18/2012,J,Joint,2,0.400000006,0.600000024
53,Washington,0204,05/14/2012,J,Joint,1,0.300000012,0.600000024
10,Delaware,0202,05/16/2012,J,Joint,1,0,0
16,Idaho,3017,07/26/2012,J,Joint,3,-0.200000003,0
55,Wisconsin,0264,08/01/2012,J,Joint,1,0.800000012,0.5
39,Ohio,0263,08/08/2012,J,Joint,1,0,0
49,Utah,3011,08/30/2012,J,Joint,3,0,-0.200000003
35,New Mexico,3010,08/14/2012,C,Crack,1,1.700000048,1.299999952
26,Michigan,0224,11/13/2012,J,Joint,2,0,0.200000003
38,North Dakota,0259,08/22/2012,J,Joint,3,-0.100000001,0.600000024
20,Kansas,0207,09/19/2012,J,Joint,4,0.100000001,0.100000001
6,California,0208,11/15/2012,J,Joint,4,0,-0.100000001
6,California,0210,11/14/2012,J,Joint,3,0.300000012,0.300000012
6,California,0812,11/19/2012,J,Joint,1,-0.100000001,-0.100000001
1,Alabama,4007,01/30/2013,C,Crack,1,0.100000001,0
6,California,3013,01/31/2013,J,Joint,2,0.300000012,0.100000001
5,Arkansas,0809,05/02/2013,J,Joint,2,0.200000003,0.200000003
20,Kansas,3013,09/08/1994,J,Joint,1,1.899999976,1.600000024
4,Arizona,0265,03/16/2000,J,Joint,1,2.200000048,2
53,Washington,0203,06/20/2005,J,Joint,1,-0.100000001,0
4,Arizona,0663,08/22/2000,J,Joint,3,0,0.200000003
6,California,0212,11/04/2004,J,Joint,2,0,-0.200000003
4,Arizona,A430,02/13/2002,J,Joint,1,2.400000095,2
4,Arizona,A442,02/13/2002,J,Joint,2,0.800000012,0.699999988
4,Arizona,A450,02/14/2002,J,Joint,2,1.299999952,1.200000048
53,Washington,7409,05/03/2000,J,Joint,1,1.799999952,1.799999952
8,Colorado,A442,10/17/2001,J,Joint,2,-0.300000012,-0.200000003
6,California,7456,06/26/2000,J,Joint,1,3.299999952,2.799999952
6,California,0206,05/31/2000,J,Joint,1,-0.300000012,-0.300000012
4,Arizona,0160,04/14/2003,C,Crack,1,0,0
8,Colorado,0218,07/11/2002,C,Crack,1,1,0
53,Washington,A810,09/19/2000,J,Joint,1,0.100000001,0.100000001
6,California,0811,12/12/2000,J,Joint,1,0.200000003,0
8,Colorado,A455,10/15/2001,J,Joint,1,0,-0.100000001
49,Utah,C431,07/27/1993,C,Crack,2,,
49,Utah,C457,05/17/2002,C,Crack,1,,
4,Arizona,0213,12/07/2001,J,Joint,1,0.400000006,0.300000012
4,Arizona,0214,12/03/2001,J,Joint,1,0.100000001,0
8,Colorado,A411,10/18/2001,J,Joint,3,0,-0.100000001
32,Nevada,0204,06/15/2000,J,Joint,5,0.200000003,0.200000003
49,Utah,D460,05/30/2002,J,Joint,2,1.899999976,1.899999976
8,Colorado,0224,07/16/2002,J,Joint,1,0.300000012,0.200000003
4,Arizona,A457,02/11/2002,J,Joint,2,0.699999988,0.699999988
6,California,9048,03/06/2002,C,Crack,2,0,0.100000001
4,Arizona,0217,12/06/2001,J,Joint,1,0,-0.100000001
4,Arizona,0218,12/03/2001,C,Crack,1,0,0
4,Arizona,0219,12/06/2001,J,Joint,1,-0.100000001,-0.100000001
4,Arizona,0263,12/07/2001,J,Joint,1,0.100000001,0
49,Utah,C449,05/20/2002,J,Joint,2,2.099999905,1.799999952
49,Utah,C455,05/22/2002,J,Joint,2,2.400000095,2.5
4,Arizona,0217,12/05/2002,J,Joint,1,-0.100000001,-0.100000001
4,Arizona,0218,12/03/2002,J,Joint,1,-0.5,-0.400000006
49,Utah,D461,05/29/2002,C,Crack,3,0.400000006,0.600000024
49,Utah,E441,06/11/2002,J,Joint,2,2.400000095,2.799999952
6,California,0206,11/13/2002,C,Crack,1,0,0
4,Arizona,0221,12/05/2002,J,Joint,1,-0.100000001,-0.200000003
6,California,0208,11/14/2002,J,Joint,2,0.200000003,0
8,Colorado,A430,06/18/2003,J,Joint,2,0,-0.100000001
8,Colorado,A452,06/17/2003,J,Joint,2,0.200000003,0
56,Wyoming,3027,07/23/2003,C,Crack,2,,
53,Washington,A809,08/06/2003,J,Joint,1,0,0
49,Utah,E430,04/20/2005,J,Joint,1,3.200000048,3.599999905
6,California,0201,11/15/2002,J,Joint,2,0.200000003,0
4,Arizona,0217,12/18/2003,C,Crack,1,0,0
6,California,3010,11/17/2002,J,Joint,3,0,0
6,California,9049,06/08/2003,J,Joint,5,0,0.100000001
53,Washington,0201,08/27/2002,J,Joint,1,0,0
6,California,0811,10/18/2002,J,Joint,2,-0.200000003,-0.200000003
6,California,0812,10/18/2002,J,Joint,1,-0.100000001,-0.400000006
53,Washington,A809,09/23/2002,J,Joint,1,0,0
6,California,0201,11/21/2003,J,Joint,2,0.100000001,0.100000001
8,Colorado,0216,06/10/2003,C,Crack,1,-0.300000012,-0.300000012
53,Washington,0210,08/26/2004,J,Joint,1,0,0
8,Colorado,0217,08/14/2008,C,Crack,2,1,0
8,Colorado,A443,06/17/2003,J,Joint,2,0,-0.100000001
8,Colorado,A446,06/16/2003,J,Joint,2,0.100000001,0
8,Colorado,0219,06/10/2003,J,Joint,1,0,-0.300000012
8,Colorado,0223,06/11/2003,J,Joint,1,0.300000012,0.100000001
8,Colorado,A410,06/18/2003,J,Joint,4,-0.100000001,-0.100000001
8,Colorado,A411,06/18/2003,J,Joint,3,0,0.100000001
8,Colorado,A413,06/17/2003,J,Joint,2,0.400000006,0.100000001
8,Colorado,A414,06/16/2003,J,Joint,3,0.100000001,0
8,Colorado,A415,06/16/2003,J,Joint,2,0,-0.100000001
53,Washington,0201,08/30/2004,J,Joint,1,0,0.100000001
49,Utah,C449,08/02/2004,J,Joint,3,2.799999952,2.799999952
53,Washington,0206,08/30/2004,J,Joint,1,0.300000012,0.300000012
8,Colorado,0218,06/22/2004,C,Crack,1,1,0
4,Arizona,0224,12/16/2003,J,Joint,1,0,0
4,Arizona,0224,02/27/1995,J,Joint,1,0.400000006,0.400000006
6,California,A410,03/25/2004,C,Crack,2,3,3
6,California,A430,03/25/2004,J,Joint,1,3,2.599999905
8,Colorado,3032,06/10/2004,C,Crack,1,1,0
6,California,0207,11/02/2004,J,Joint,1,0.300000012,0.5
49,Utah,C457,08/02/2004,J,Joint,1,1.5,1.899999976
49,Utah,C457,08/02/2004,C,Crack,1,0,0
6,California,0208,11/04/2004,J,Joint,3,-0.100000001,-0.100000001
6,California,0208,11/04/2004,C,Crack,3,0.5,0
8,Colorado,0259,06/28/2004,J,Joint,1,0.100000001,0.100000001
53,Washington,0211,08/26/2004,J,Joint,1,0,0
53,Washington,A810,08/18/2004,J,Joint,1,0,0
4,Arizona,0265,12/16/2004,J,Joint,1,3.900000095,3.5
4,Arizona,0160,03/30/2006,C,Crack,1,0,0
49,Utah,E449,07/12/1993,J,Joint,2,0.5,0.699999988
6,California,0663,10/06/1992,J,Joint,3,0.800000012,0.300000012
4,Arizona,0217,12/14/2004,J,Joint,1,0.5,0.600000024
4,Arizona,0221,12/14/2004,J,Joint,1,0.5,0.600000024
4,Arizona,0218,12/09/2004,J,Joint,1,0.300000012,0.5
4,Arizona,0219,12/13/2004,J,Joint,1,0,0.200000003
4,Arizona,0219,12/13/2004,C,Crack,1,0,0.300000012
6,California,0211,06/04/2007,J,Joint,2,0,0.200000003
8,Colorado,0217,09/12/2007,J,Joint,1,0,-0.600000024
53,Washington,0206,09/11/2006,J,Joint,1,0.100000001,0.5
53,Washington,0211,09/11/2006,J,Joint,1,-0.100000001,0.200000003
6,California,0212,06/12/2007,J,Joint,2,0.200000003,0.100000001
4,Arizona,0216,03/04/2008,J,Joint,1,0.699999988,0.899999976
6,California,0201,10/28/2008,J,Joint,3,1.700000048,1.100000024
6,California,0201,10/28/2008,C,Crack,3,3.299999952,2.5
6,California,3005,10/07/2003,J,Joint,7,,
6,California,3042,05/11/2008,J,Joint,2,0.699999988,0.600000024
8,Colorado,0214,08/13/2008,J,Joint,1,1.600000024,1.200000048
53,Washington,A809,04/16/2009,J,Joint,1,0.400000006,0.200000003
53,Washington,0205,06/11/2008,C,Crack,1,0,0.5
53,Washington,0209,06/11/2008,J,Joint,1,0.200000003,0.600000024
6,California,0205,10/28/2008,J,Joint,2,0.400000006,0.200000003
53,Washington,7409,04/22/2009,C,Crack,1,1,0
53,Washington,A810,04/16/2009,J,Joint,1,0.5,0.400000006
8,Colorado,0218,09/16/2009,J,Joint,3,0.5,0.400000006
6,California,0209,12/15/2009,C,Crack,2,0,0
49,Utah,7082,08/17/2010,J,Joint,1,2.599999905,2.599999905
4,Arizona,0222,01/19/2010,C,Crack,1,0,0
8,Colorado,0259,09/17/2009,J,Joint,1,0.300000012,0.200000003
8,Colorado,0224,09/17/2009,J,Joint,2,0.100000001,-0.100000001
8,Colorado,0223,09/17/2009,J,Joint,1,1.299999952,1.5
8,Colorado,0222,09/17/2009,J,Joint,4,0.200000003,-0.100000001
8,Colorado,0216,10/04/2010,J,Joint,3,0,-0.200000003
6,California,0205,11/19/2010,C,Crack,2,0.699999988,0.600000024
8,Colorado,0213,10/04/2010,J,Joint,1,0.100000001,-0.100000001
6,California,0201,11/19/2010,J,Joint,3,0.5,0.400000006
4,Arizona,0262,02/16/2011,J,Joint,2,5.5,4.5
53,Washington,0204,05/18/2011,J,Joint,1,0.100000001,0.300000012
6,California,3019,03/11/2011,J,Joint,2,1.899999976,1.5
6,California,3019,03/11/2011,C,Crack,2,0.600000024,0.400000006
27,Minnesota,3012,08/31/2011,J,Joint,2,0.200000003,0.200000003
55,Wisconsin,6351,09/20/2011,J,Joint,3,0.100000001,0
8,Colorado,0223,09/21/2011,J,Joint,1,0.200000003,0.200000003
8,Colorado,0811,09/22/2011,C,Crack,1,-0.300000012,0
8,Colorado,0214,09/19/2011,J,Joint,1,0.600000024,0.5
8,Colorado,7776,09/26/2011,J,Joint,6,0.300000012,0.600000024
55,Wisconsin,6354,09/22/2011,J,Joint,2,-0.300000012,-0.200000003
8,Colorado,3032,09/20/2011,J,Joint,3,1.5,1.5
53,Washington,0259,05/17/2011,J,Joint,1,0.300000012,0.400000006
53,Washington,0207,05/19/2011,J,Joint,1,0.400000006,0.5
49,Utah,C451,01/29/1992,J,Joint,2,-0.300000012,-0.100000001
55,Wisconsin,3008,09/27/2011,J,Joint,2,3.599999905,4.199999809
26,Michigan,9029,10/19/2011,C,Crack,2,,
55,Wisconsin,0217,07/30/2012,J,Joint,2,-0.200000003,0.100000001
17,Illinois,0604,10/05/1989,J,Joint,1,,
17,Illinois,0659,10/05/1989,J,Joint,1,,
29,Missouri,A807,01/20/1999,J,Joint,1,0,0
4,Arizona,0219,02/23/2012,C,Crack,1,-0.400000006,-0.300000012
4,Arizona,0222,02/22/2012,C,Crack,1,-0.400000006,-0.600000024
6,California,3021,03/14/2012,J,Joint,3,0.899999976,1.100000024
6,California,0207,11/14/2011,J,Joint,2,0.400000006,0.600000024
6,California,0206,11/14/2011,J,Joint,2,-0.600000024,-0.100000001
6,California,0201,11/16/2011,C,Crack,3,2.599999905,1.200000048
6,California,0209,11/16/2011,J,Joint,2,-0.200000003,-0.100000001
4,Arizona,0265,02/29/2012,J,Joint,1,3.200000048,2.599999905
5,Arkansas,0221,04/19/2012,J,Joint,3,1.100000024,1.100000024
53,Washington,0202,05/14/2012,J,Joint,1,0.100000001,0.300000012
5,Arkansas,0218,04/18/2012,C,Crack,4,0,0.100000001
53,Washington,0203,05/14/2012,J,Joint,1,0.100000001,0.400000006
10,Delaware,0207,05/17/2012,J,Joint,4,0.100000001,0.200000003
10,Delaware,0201,05/17/2012,J,Joint,3,0.300000012,0.200000003
6,California,3024,03/21/2012,J,Joint,2,1.799999952,2.099999905
6,California,3042,04/13/2012,C,Crack,4,0.200000003,0.300000012
55,Wisconsin,0259,07/30/2012,J,Joint,1,0.300000012,0.300000012
55,Wisconsin,0265,08/01/2012,J,Joint,2,0.400000006,0.600000024
38,North Dakota,0221,08/22/2012,J,Joint,6,-0.5,-0.200000003
38,North Dakota,0218,08/21/2012,J,Joint,6,-0.100000001,0.100000001
38,North Dakota,0216,08/21/2012,J,Joint,8,0.100000001,0.100000001
20,Kansas,0202,09/18/2012,C,Crack,3,0.5,0.5
55,Wisconsin,0215,07/31/2012,J,Joint,1,0.300000012,0.200000003
39,Ohio,0212,08/06/2012,C,Crack,4,0.400000006,0.400000006
53,Washington,0201,05/14/2012,C,Crack,1,1,0
5,Arkansas,0809,04/17/2012,J,Joint,2,0,0
13,Georgia,3020,05/07/2012,J,Joint,3,0.300000012,0.300000012
39,Ohio,0207,08/07/2012,J,Joint,1,0,0
49,Utah,3011,08/30/2012,C,Crack,3,0,
55,Wisconsin,0218,07/31/2012,J,Joint,1,-0.400000006,-0.100000001
37,North Carolina,0208,10/17/2012,J,Joint,1,0.200000003,0.100000001
37,North Carolina,0211,10/17/2012,J,Joint,1,0,0.200000003
48,Texas,3010,06/27/2012,J,Joint,2,0.300000012,0.200000003
20,Kansas,0209,09/20/2012,J,Joint,3,0,0.100000001
38,North Dakota,0224,08/22/2012,J,Joint,6,-0.5,0
38,North Dakota,0220,08/21/2012,J,Joint,6,0,0.300000012
38,North Dakota,0264,08/22/2012,J,Joint,2,0.699999988,1
38,North Dakota,0223,08/21/2012,J,Joint,6,0,0.200000003
20,Kansas,0206,09/19/2012,J,Joint,3,0.600000024,0.800000012
53,Washington,0201,05/14/2012,J,Joint,1,0.200000003,0.400000006
13,Georgia,3007,05/14/2012,J,Joint,1,2.200000048,1.899999976
55,Wisconsin,0260,07/30/2012,J,Joint,1,0.400000006,0.5
39,Ohio,0208,08/07/2012,C,Crack,2,1.5,1.5
6,California,0811,11/19/2012,J,Joint,3,-0.200000003,-0.200000003
26,Michigan,0216,11/13/2012,J,Joint,3,-0.100000001,-0.100000001
26,Michigan,0220,11/13/2012,J,Joint,3,-0.300000012,-0.200000003
49,Utah,7083,10/10/2012,J,Joint,4,0.200000003,0.100000001
38,North Dakota,0263,08/22/2012,J,Joint,4,0.699999988,0.699999988
6,California,0205,11/15/2012,C,Crack,2,0.5,0.300000012
6,California,0207,11/13/2012,J,Joint,2,0.5,0.699999988
6,California,3024,01/30/2013,J,Joint,2,0.699999988,0.899999976
1,Alabama,4007,01/30/2013,J,Joint,1,5.599999905,4.599999905
6,California,3021,02/06/2013,C,Crack,4,-0.300000012,0.300000012
53,Washington,3019,05/14/2013,J,Joint,1,1.700000048,1.5
8,Colorado,0214,09/17/2013,J,Joint,1,0.600000024,0.5
8,Colorado,0218,09/17/2013,C,Crack,3,3,3.5
5,Arkansas,A602,11/04/2012,J,Joint,8,,
16,Idaho,3023,06/17/2013,C,Crack,2,0,0
53,Washington,3014,05/13/2013,J,Joint,1,1.299999952,1.399999976
53,Washington,0210,05/20/2013,J,Joint,1,0.100000001,0
53,Washington,0205,05/22/2013,C,Crack,1,0,0
5,Arkansas,0220,08/14/2013,J,Joint,3,0.400000006,0.300000012
8,Colorado,0221,09/18/2013,J,Joint,1,0,0
8,Colorado,0223,09/19/2013,J,Joint,1,0.300000012,0.300000012
8,Colorado,0259,09/19/2013,J,Joint,2,0,-0.300000012
27,Minnesota,3009,10/16/2013,J,Joint,3,0.300000012,0.200000003
29,Missouri,0807,10/31/2013,J,Joint,1,0.100000001,0.100000001
5,Arkansas,0216,08/15/2013,J,Joint,3,0.699999988,0.899999976
48,Texas,A808,11/18/2013,J,Joint,2,0.400000006,0.600000024
39,Ohio,0809,11/15/2013,J,Joint,1,0,0
39,Ohio,0810,11/15/2013,J,Joint,1,-0.100000001,-0.100000001
28,Mississippi,4024,11/18/2014,J,Joint,1,0.800000012,1.100000024
37,North Carolina,0207,03/10/2015,J,Joint,1,0,0
6,California,0207,11/17/2015,J,Joint,2,0.400000006,0.699999988
6,California,0202,11/18/2015,J,Joint,2,0.200000003,0.300000012
19,Iowa,0216,11/19/2014,J,Joint,3,-0.300000012,0
19,Iowa,0214,11/19/2014,C,Crack,2,1.5,
6,California,3013,01/21/2015,J,Joint,2,0.400000006,0.200000003
6,California,3013,01/21/2015,C,Crack,2,0,0
37,North Carolina,3816,03/25/2015,J,Joint,4,0.699999988,0.300000012
6,California,0811,10/10/2014,J,Joint,3,-0.5,-0.5
53,Washington,3019,08/27/2015,J,Joint,2,2.099999905,1.799999952
53,Washington,0207,05/20/2014,J,Joint,2,0,0.200000003
49,Utah,7083,09/22/2015,J,Joint,4,0.5,0.200000003
6,California,0209,11/19/2015,J,Joint,3,0.800000012,1
6,California,0201,10/14/2014,J,Joint,4,0.200000003,-0.100000001
6,California,0202,10/14/2014,J,Joint,2,0.100000001,0.400000006
53,Washington,0211,05/19/2014,J,Joint,1,-0.100000001,-0.100000001
49,Utah,7083,06/19/2014,J,Joint,4,0.100000001,0.100000001
38,North Dakota,0224,09/30/2015,J,Joint,7,-0.100000001,0.100000001
6,California,0205,10/15/2014,J,Joint,3,1,0.699999988
53,Washington,A810,05/15/2014,J,Joint,1,-0.100000001,-0.100000001
8,Colorado,0811,10/15/2015,C,Crack,1,-0.300000012,1
4,Arizona,0218,12/09/2014,C,Crack,3,0,0
39,Ohio,0261,06/04/2014,J,Joint,2,0.300000012,0.800000012
39,Ohio,0207,06/05/2014,C,Crack,3,1,1
8,Colorado,3032,10/23/2015,C,Crack,3,0,
6,California,0204,11/18/2015,C,Crack,3,,
4,Arizona,0222,12/08/2014,J,Joint,1,0.300000012,0.400000006
6,California,3042,02/20/2015,J,Joint,4,-0.300000012,-0.100000001
39,Ohio,0265,06/17/2014,C,Crack,2,0.300000012,0.300000012
55,Wisconsin,0259,11/03/2015,J,Joint,1,0,0.100000001
8,Colorado,0216,09/10/2014,C,Crack,3,0.100000001,0.100000001
6,California,3019,01/26/2015,C,Crack,2,0.100000001,0
55,Wisconsin,0220,11/04/2015,J,Joint,1,-0.300000012,0.100000001
6,California,0811,11/16/2015,C,Crack,3,0,-0.300000012
4,Arizona,0217,12/15/2014,J,Joint,2,0.400000006,0.400000006
8,Colorado,0214,09/10/2014,C,Crack,1,2,2
48,Texas,9167,08/05/2014,J,Joint,1,0.600000024,0.5
8,Colorado,0221,09/12/2014,J,Joint,1,0,-0.100000001
8,Colorado,0213,10/07/2015,J,Joint,1,0.100000001,0
4,Arizona,0268,12/17/2014,J,Joint,1,0.400000006,0.600000024
4,Arizona,0264,12/16/2015,J,Joint,2,0.300000012,0.200000003
8,Colorado,0218,05/23/2017,C,Crack,4,3.5,4.5
53,Washington,0209,03/23/2016,J,Joint,1,0.200000003,1.100000024
6,California,3021,02/22/2017,C,Crack,5,0.300000012,
6,California,9048,02/23/2017,C,Crack,8,0.200000003,0.600000024
53,Washington,3013,09/26/2016,J,Joint,2,1.399999976,1.600000024
46,South Dakota,3013,10/14/2015,J,Joint,2,2.799999952,3
46,South Dakota,3052,10/07/2015,J,Joint,3,0.200000003,0.200000003
8,Colorado,0223,05/24/2017,J,Joint,1,1.899999976,2.200000048
8,Colorado,0223,05/24/2017,C,Crack,1,0,0
39,Ohio,0208,06/13/2006,C,Crack,1,1,1
17,Illinois,9327,07/06/1989,J,Joint,1,5.800000191,0
