STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,CORNER_BREAKS_NO_L,CORNER_BREAKS_NO_M,CORNER_BREAKS_NO_H,DURAB_CRACK_NO_L,DURAB_CRACK_NO_M,DURAB_CRACK_NO_H,DURAB_CRACK_A_L,DURAB_CRACK_A_M,DURAB_CRACK_A_H,LONG_CRACK_L_L,LONG_CRACK_L_M,LONG_CRACK_L_H,LONG_CRACK_SEAL_L_L,LONG_CRACK_SEAL_L_M,LONG_CRACK_SEAL_L_H,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,JT_SEALED,JT_SEALED_EXP,JOINT_SEAL_TRANS_NO_L,JOINT_SEAL_TRANS_NO_M,JOINT_SEAL_TRANS_NO_H,LONG_JT_SEAL_NO,LONG_JT_SEAL_DAM_L,LONG_SPALLING_L_L,LONG_SPALLING_L_M,LONG_SPALLING_L_H,TRANS_SPALLING_NO_L,TRANS_SPALLING_NO_M,TRANS_SPALLING_NO_H,TRANS_SPALLING_L_L,TRANS_SPALLING_L_M,TRANS_SPALLING_L_H,SCALING_NO,SCALING_A,POLISH_AGG_A,BLOWUPS_NO,PATCH_FLEX_NO_L,PATCH_FLEX_NO_M,PATCH_FLEX_NO_H,PATCH_FLEX_A_L,PATCH_FLEX_A_M,PATCH_FLEX_A_H,PATCH_RIGID_NO_L,PATCH_RIGID_NO_M,PATCH_RIGID_NO_H,PATCH_RIGID_A_L,PATCH_RIGID_A_M,PATCH_RIGID_A_H,PUMPING_NO,PUMPING_L,OTHER,MAP_CRACK_NO,MAP_CRACK_A,SURVEY_WIDTH,CRACKED_SLABS_TRANS,CRACKED_SLABS_HALF,CRACKED_SLABS_TOTAL,SLAB_COUNT
29,Missouri,B410,05/15/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.200000048,0,0,0,0,0,Y,Yes,5,4,0,,,0,0,0,2,0,0,3.400000095,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,3.700000048,1,1,1,8
29,Missouri,B411,05/15/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.600000024,0,0,0,0,0,Y,Yes,9,0,0,,,0,0,0,6,0,0,6.099999905,0,0,0,0,0,0,,,,0,0,0,1,0,0,0.5,0,0,0,,,0,0,3.700000048,1,0,1,8
29,Missouri,B430,05/15/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,10,0,0,,,0,0,0,8,0,0,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION JOINT WITH LOW SEVERITY SPALLING,0,0,3.700000048,0,0,0,9
26,Michigan,0213,11/29/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,32,1,0,2,16.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,34
26,Michigan,0215,12/02/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,LIGHT PUMPING FROM 62.5-152.5M ALONG LANE TO SHOULDER JOINT,0,0,3.700000048,0,0,0,34
26,Michigan,0216,12/01/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15.5,PUMPING AT EACH JOINT,0,0,4.300000191,0,0,0,34
26,Michigan,0217,11/29/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31.39999962,PUMPING AT LANE-SHOULDER JOINT,0,0,4.300000191,0,0,0,34
26,Michigan,0218,12/06/1994,1,0,0,0,0,0,0,0,0,0,10.80000019,5.800000191,0,0,0,0,3,7,1,9.5,25.10000038,3.700000048,0,0,0,Y,Yes,26,7,0,2,152.5,0,0,0,0,1,0,0,0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152.5,,0,0,3.799999952,11,10,12,34
26,Michigan,0219,12/06/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.799999952,0,0,0,33
26,Michigan,0601,06/03/1993,1,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,15,14,15,35.29999924,49.90000153,54,0,0,0,Y,Yes,0,0,10,1,152.5,0,1.399999976,0,0,0,0,0,0,0,0,0,305,0,0,2,5,0,0.5,1.700000048,0,0,5,0,0,33.70000076,0,0,SET LONG SPALLING TO ZERO - ECOMPEX 6,0,0,3.799999952,6,6,6,11
26,Michigan,0602,06/03/1993,3,0,0,0,1,0,15,8,0,20.5,7.5,0,0,0,0,0,27,13,38,78.69999695,46.79999924,136.8000031,0,0,0,Y,Yes,0,0,15,1,305,0,0,0,0,0,8,0,0,12.30000019,0,0,158,0,0,0,35,0,0,26,0,0,4,0,0,33.5,0,0,,0,0,3.799999952,12,12,,16
26,Michigan,0605,06/04/1993,2,0,0,0,0,0,0,0,0,0,1.799999952,0,0,0,0,0,7,16,11,21.89999962,57.59999847,39.59999847,0,0,0,Y,Yes,39,0,20,1,305,6.800000191,0.800000012,0.5,0,0,5,0,0,4.800000191,0,0,158,0,0,0,5,0,0,1.399999976,0,22,5,0,164.6000061,37.79999924,0,0,,0,0,3.799999952,22,22,22,58
29,Missouri,0601,08/07/1991,1,0,0,0,0,0,2,0,0,1.700000048,0,0,0,0,0,0,6,3,1,22,11,3.700000048,0,0,0,Y,Yes,0,0,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12.89999962,10,10,FAULTING OF JOINTS AND CRACKS MEASURED IN OUTSIDE WHEEL PATH ONLY,0,0,3.700000048,7,7,7,11
20,Kansas,9037,05/12/1994,2,0,0,0,33,0,0,55.20000076,0,0,7.900000095,22.70000076,9.5,0,0,0,12,2,0,27.29999924,7.400000095,0,0,0,0,Y,Yes,34,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.5,0,0,0,0,,0,0,3.700000048,13,9,17,33
31,Nebraska,3018,11/03/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXTRA SEALANT ON SURFACE 0.6 SQ. MAT 450'. 2011 REVIEW: CREATED SUMMARY SHEETS,0,0,3.799999952,0,0,0,32
31,Nebraska,3023,07/21/1993,1,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,Y,Yes,23,7,2,2,0,0,0,0,0,0,0,0,0,0,1,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,6.099999905,3.700000048,2,0,,32
31,Nebraska,3028,07/27/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,564.2000122,3.700000048,0,0,0,32
31,Nebraska,3033,10/19/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Y,Yes,0,9,23,2,1.5,0,0,0,4,0,0,0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,1,0,1,31
31,Nebraska,4019,07/19/1993,1,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,2,12,5,5.900000095,44.40000153,18.5,0,22,3.700000048,Y,Yes,11,0,0,1,0,0.899999976,0,0,6,0,0,2.200000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 CORES IN SECTION (4 HAVE BEEN PATCHED),0,0,3.700000048,11,11,11,11
18,Indiana,0602,08/10/1993,2,0,0,2,0,0,26,0,0,49.79999924,2.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,48,0,2,1,152.5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,104,69.30000305,1,152.5,DISTRESS MAPS MISSING STATION 300' TO 400',0,0,3.700000048,,,,
18,Indiana,0605,08/10/1993,2,0,0,2,0,6,20,0,7.599999905,23.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,26,21,3,1,152.5,0,0,0,19,0,0,11.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,154.8000031,13.5,0,0,CORNER SPALLS NOT INCL IN SUMMARY - CENTER LINE JOINT HARDENED AND SEPERATED,0,0,3.700000048,0,0,0,50
18,Indiana,0601,09/10/1992,2,0,0,0,0,0,25,0,0,112.1999969,0,2,0,0,0,0,1,1,2,1.299999952,3.700000048,7.400000095,0,0,0,Y,Yes,0,0,25,1,152.5,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,38,0,0,58.5,0,0,0,0,0,0,1,152.5,LAST SURVEY BEFORE SECTION DROPPED -CRACKING TO SEVERE TO OBTAIN FAULTING,0,0,3.700000048,4,3,4,25
18,Indiana,0602,09/10/1992,2,0,1,1,0,0,26,0,0,49.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,50,0,0,1,152.5,0,0,0,9,0,0,5.800000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,172.8999939,1,152.5,,0,0,3.599999905,0,0,0,50
39,Ohio,B412,05/18/1993,1,0,0,0,0,0,0,0,0,0,14.69999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,25,0,2,152.5,0,0,0,20,0,0,35.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.5,0,0,0,25
83,Manitoba,3802,02/15/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,30,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,34
17,Illinois,0601,12/17/1991,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,4,36.09999847,18.5,14.80000019,0,0,0,Y,Yes,0,0,6,0,0,4,0,0,1,0,0,1.5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CORE HOLE 63.4M, 6M OUT OF STUDY",0,0,3.700000048,5,5,5,5
17,Illinois,0602,12/17/1991,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,143.1999969,0,0,0,Y,Yes,10,0,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.699999809,0,0,0,0,MANY FINE SHRINKAGE CRACKS-WERE NOT COUNTED UNLESS APPEARED AS VISIBLE,0,0,3.700000048,12,12,12,13
10,Delaware,0260,10/20/2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,152.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,564.2999878,3.700000048,0,0,0,34
10,Delaware,0212,10/18/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,152.5,19,0,0,1,1,0,0.400000006,0.600000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,366.8999939,3.700000048,0,0,0,34
10,Delaware,0204,10/18/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,152.5,42.40000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,531.7000122,3.700000048,0,0,0,34
89,Quebec,3016,07/05/2005,3,0,0,0,0,0,0,0,0,0,2.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,9,23,1,152.5,37.90000153,50.70000076,22,9,8,6,6.199999809,5.900000095,11.5,0,0,305,0,0,0,4,0,0,2.099999905,0,0,0,0,0,0,0,0,RATED OVER 2 DAYS. PATCHING IN AREAS IS TOTALLY WORN AWAY- NO LONGER RATED,0,0,3.700000048,0,0,2,31
37,North Carolina,0204,08/21/2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,30,3,0,2,305,0.400000006,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,34
37,North Carolina,0208,08/18/2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,34,0,0,2,305,3.599999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0.5,3.700000048,0,0,0,33
37,North Carolina,0212,08/17/2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,34,0,0,2,305,0,0,0,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,33
37,North Carolina,0211,08/17/2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,27,4,2,2,305,0.100000001,0,0,0,0,0,0,0,0,7,32.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,577.7999878,4.300000191,0,0,0,34
37,North Carolina,0207,08/17/2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,305,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,640.0999756,4.300000191,0,0,0,34
37,North Carolina,0259,08/16/2006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,24,1,0,2,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.200000003,0,0,0,0,,0,0,3.700000048,0,0,0,25
37,North Carolina,0208,04/12/2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,34,0,0,2,305,11.80000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,33
37,North Carolina,0212,04/12/2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,32,0,2,2,305,15.39999962,0,0,0,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,33
37,North Carolina,0203,04/10/2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,30,2,1,2,305,2.799999952,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.199999809,0,0,0,34
37,North Carolina,0259,04/10/2007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,22,1,2,2,305,1.700000048,0,0,0,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,2,0,0,0.200000003,0,0,0,0,,1,533.7999878,3.700000048,0,0,0,25
10,Delaware,0205,10/24/2002,3,0,0,0,0,0,0,0,0,0,0.899999976,0,0,0,0,0,6,1,3,14.69999981,3.700000048,11.10000038,0,0,0,Y,Yes,31,3,13,2,152.5,16.89999962,0,0,2,0,0,0.600000024,0,0,0,0,0,0,0,0,0,0,0,0,4,11,1,30.70000076,81.90000153,19.60000038,0,0,,6,101.0999985,3.700000048,8,7,,47
37,North Carolina,0203,08/17/2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,305,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.199999809,0,0,0,34
37,North Carolina,0260,08/17/2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,29,4,0,2,305,0,0,0,0,0,0,0,0,0,3,32.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DELETED 1 TRANS JOINT, WIM LOOP AT 135.4M IS  NOT A JOINT",0,0,4.300000191,0,0,0,33
54,West Virginia,4003,10/16/2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,12,0,0,2,305,6,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SURVEY DONE IN WET WEATHER,0,0,3.799999952,0,0,0,13
37,North Carolina,0260,10/08/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,19,13,1,2,305,0.100000001,0,0,1,0,0,0.600000024,0,0,1,66.30000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WIM IN SITE,2,7.199999809,4.300000191,0,0,0,33
23,Maine,3014,10/03/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,9,16,2,0,0,0,0,0,0,0,0,0,0,0,0,320.2000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RAINING,0,0,3.700000048,0,0,0,25
37,North Carolina,0204,10/09/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,29,3,1,2,305,0.200000003,0,0,0,0,2,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,34
37,North Carolina,0206,10/08/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,3,21,9,2,305,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,0,34
23,Maine,3013,10/02/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,5,21,1,0,0.300000012,0.200000003,0,3,0,0,1.299999952,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,25
37,North Carolina,0207,10/08/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,15,17,1,2,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,0,34
37,North Carolina,0203,10/08/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,28,5,0,2,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.199999809,0,0,0,34
37,North Carolina,0211,10/09/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,12,17,4,2,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRANSVERSE JOINT SEAL DETERIORATING,0,0,4.300000191,0,0,0,34
37,North Carolina,0212,10/09/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,34,0,0,2,305,0,0,0,0,0,1,0,0,1.399999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,33
37,North Carolina,0208,10/09/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,30,4,0,2,305,5.800000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,33
42,Pennsylvania,1627,11/12/2002,2,0,0,0,0,0,0,0,0,0,0,0.600000024,1,0,0,0,1,1,0,1,0.800000012,0,1,0,0,Y,Yes,16,9,0,2,60.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIAMOND GRIND OVER ENTIRE SITE,0,0,3.700000048,2,0,3,25
37,North Carolina,3011,03/05/2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,13,3,0,1,0,2.099999905,0,0,2,1,0,1,0.699999988,0,0,0,274.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRUSHED SURFACE,1,518.5,3.700000048,0,0,0,17
20,Kansas,0201,08/14/2001,2,0,0,0,0,0,0,0,0,0,2.200000048,3,0,0,0,0,4,0,3,2.599999905,0,10.10000038,0,0,0,Y,Yes,31,0,4,2,200,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30.39999962,0,0,,0,0,3.700000048,5,3,,35
20,Kansas,0203,08/13/2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,0,33
20,Kansas,0204,08/13/2001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,6.400000095,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,33
19,Iowa,0223,10/17/2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.599999905,0,0,0,34
19,Iowa,0224,10/17/2001,1,0,0,0,0,0,0,0,0,0,0,4.699999809,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,1,0,0,0,0,1,0,0,0.600000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,2,34
31,Nebraska,4019,07/31/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,53.70000076,3.700000048,3.099999905,0,0,0,Y,Yes,11,0,0,,,0,3.700000048,0,1,0,0,0.600000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,11,11,11,11
19,Iowa,0222,10/17/2001,1,0,0,0,0,0,0,0,0,0,5.699999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,27,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,2,34
19,Iowa,0259,10/17/2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,0,26
18,Indiana,A430,06/15/1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,0,32,2,0,0,0,0,10,0,0,1.200000048,0,0,0,0,274.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 EACH POPOUTS NOTED IN SECTION,0,0,3.700000048,0,0,0,32
17,Illinois,4082,05/07/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,18.29999924,44,0,0,0,0,Y,Yes,13,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,12,12,12,12
18,Indiana,3003,05/02/1991,1,0,0,0,6,5,24,2.200000048,1,5.800000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,24,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPALLING OF TRANSVERSE JOINTS RATED WITH D CRACKING,0,0,3.700000048,0,0,0,25
18,Indiana,3031,05/01/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,32,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,33
20,Kansas,4054,04/30/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,36.59999847,22,0,0,0,0,Y,Yes,17,0,0,,,0.899999976,0.899999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIAMOND GRINDING PRESENT IN INNER WHEEL PATH THROUGHOUT SECTION,0,0,3.700000048,16,16,16,16
29,Missouri,A605,11/29/2001,2,0,0,0,0,0,1,0,0,0.100000001,0,0,0.5,0,0,0,0,5,0,0,16.79999924,0,0,0,0,Y,Yes,49,12,6,2,610,0,0,0.600000024,0,0,2,0,0,1.700000048,0,0,0,0,0,0,0,0,0,0,0,24,0,0,158.1000061,0,0,0,SECTION WAS DIAMOND GROUND,0,0,3.700000048,5,5,5,68
20,Kansas,0259,08/21/2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,0,1.200000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,34
18,Indiana,3030,09/27/2001,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.400000095,0,0,0,0,0,Y,Yes,0,0,32,1,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,2,0,2,33
