STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,DURAB_CRACK_NO_L,DURAB_CRACK_NO_M,DURAB_CRACK_NO_H,DURAB_CRACK_A_L,DURAB_CRACK_A_M,DURAB_CRACK_A_H,LONG_CRACK_L_L,LONG_CRACK_L_M,LONG_CRACK_L_H,LONG_CRACK_SEAL_L_L,LONG_CRACK_SEAL_L_M,LONG_CRACK_SEAL_L_H,TRANS_CRACK_TOTAL_NO,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,MAP_CRACK_NO,MAP_CRACK_A,SCALING_NO,SCALING_A,POLISH_AGG_A,BLOWUPS_NO,CONST_JOINT_NO_L,CONST_JOINT_NO_M,CONST_JOINT_NO_H,PATCH_FLEX_NO_L,PATCH_FLEX_NO_M,PATCH_FLEX_NO_H,PATCH_FLEX_A_L,PATCH_FLEX_A_M,PATCH_FLEX_A_H,PATCH_RIGID_NO_L,PATCH_RIGID_NO_M,PATCH_RIGID_NO_H,PATCH_RIGID_A_L,PATCH_RIGID_A_M,PATCH_RIGID_A_H,PUNCHOUTS_NO_L,PUNCHOUTS_NO_M,PUNCHOUTS_NO_H,LONG_SPALLING_L_L,LONG_SPALLING_L_M,LONG_SPALLING_L_H,PUMPING_NO,PUMPING_L,LONG_JT_SEAL_NO,LONG_JT_SEAL_DAM_L,OTHER,SURVEY_WIDTH
51,Virginia,5010,08/22/2000,1,0,0,0,0,0,0,23.20000076,0,0,0,0,0,184,168,16,0,508.1000061,59.59999847,0,1,137.3000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15.19999981,0,0,0,0,1,152.5,CHANGED FOR NC-0110 LOW SEVERITY PUNCHOUTS,3.700000048
24,Maryland,5807,11/01/2000,2,0,0,0,0,0,0,1.200000048,0,0,0,0,0,148,117,31,0,378.6000061,114.6999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.099999905,0,0,0,0,2,305,DIAMOND GRINDING HAS OCCURRED POLISHINGNOT RATED,3.700000048
51,Virginia,2564,05/31/2001,2,0,0,0,0,0,0,23,0,0,0,0,0,441,441,0,0,1189.800049,0,0,1,3,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,10,0,0,0,0,1,152.5,NIGHT TESTING,3.799999952
51,Virginia,2564,04/17/1997,1,0,0,0,0,0,0,7.199999809,0,0,0,0,0,457,457,0,0,1235.900024,0,0,2,2,0,0,6.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.100000001,0,0,0,0,1,152.5,LOTS OF TRANSVERSE CRACKS,3.799999952
51,Virginia,5008,02/02/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,279,279,0,0,1067,0,0,0,0,0,0,137.3000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.600000024,0,0,0,1,1.5,LONG JOINT WAS RATED AND 3.7 METERS FROM THERE,3.700000048
51,Virginia,5008,02/26/1996,1,0,0,0,0,0,0,0,0,0,0,0,0,271,271,0,0,1013.400024,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300000012,0.899999976,0,0,0,1,0,MIDDLE LANE OF THREE LANE ROAD,3.700000048
37,North Carolina,5037,11/13/2001,2,0,0,0,0,0,0,0,0,0,0,0,0,117,116,1,0,415.2999878,3.700000048,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.5,ALL CRACKS HAVE BEEN RECENTLY SEALED,3.700000048
37,North Carolina,5827,03/14/2002,2,0,0,0,0,0,0,0,0,0,0,0,0,68,0,68,0,0,251.6000061,0,1,563.9000244,0,0,304,0,0,0,0,0,0,2,0,0,0.800000012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LOWER NUMBER OF CRACKS DUE TO MID LANE RULE,3.700000048
51,Virginia,5009,04/10/2002,2,0,0,0,0,0,0,,,,0,0,0,133,95,29,9,327.8999939,104.6999969,35.09999847,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6.5,0,0,0,0,0,0,3,1,2,0.899999976,1.5,0.400000006,0,0,0,0,MAP CRACKING BEGINNING TO DEVELOP - TOOMINOR TO RATE THIS SURVEY,3.599999905
37,North Carolina,5827,02/04/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,64,1,63,0,3.700000048,234.1000061,0,1,564.2999878,0,0,304,0,0,0,0,5,0,0,1.700000048,0,0,1,0,0,7.800000191,0,0,0,0,0,0,0,0,0,0,0,0,NEW SHOULDER AND SKIN PATCHING,3.700000048
51,Virginia,2564,03/17/2004,2,0,0,0,0,0,0,13,0,0,0,0,0,360,360,0,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5.5,0,0,0,0,1,152.5,NIGHT TESTING,3.799999952
18,Indiana,5518,05/15/1993,2,0,0,0,0,0,0,0,0,0,0,0,0,180,7,173,0,19.89999962,587.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.400000095,0,0,0,0,0,0,0,0,0,0,0,0,46 PATCHED CORE HOLES--TOO SMALL TO RATE,3.700000048
19,Iowa,5042,08/31/1994,2,0,0,0,0,0,0,0.600000024,0,0,0,0,0,149,149,0,0,493.7000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048
19,Iowa,5046,08/30/1994,3,0,0,0,0,0,0,0,0,0,0,0,0,81,80,1,0,263.7000122,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,71.59999847,"REMOVED AC PATCH, TOO SMALL",3.700000048
46,South Dakota,5020,10/05/1993,2,0,0,0,0,0,0,0,0,0,0,0,0,249,10,239,0,28.5,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,,3.700000048
17,Illinois,5908,03/24/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,86,46,40,0,165.6000061,146.1999969,0,1,152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THREE CORES WITHIN SECTION,3.700000048
55,Wisconsin,5040,11/07/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,420.1000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,152,,3.700000048
38,North Dakota,5002,09/28/1993,1,12,2,0,35.90000153,9,0,0,0,0,0,0,0,278,42,236,0,63,794,0,0,0,0,0,0,0,0,0,0,7,0,0,2.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,157.3999939,,3.700000048
27,Minnesota,0759,08/19/1993,2,0,0,0,0,0,0,0,0,0,0,0,0,96,82,14,0,273.3999939,51.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3.700000048
27,Minnesota,0759,07/13/1995,2,0,0,0,0,0,0,0.300000012,0,0,0,0,0,125,125,0,0,386.8999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.800000012,1,0,CORE HOLE PATCHES IN THE SECTION SOME HAVE SETTLED 1-2 INCHES,3.700000048
26,Michigan,5363,05/21/1993,1,0,0,0,0,0,0,102,17,3,0,0,0,162,162,0,0,577.2000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1.899999976,0,0,0,0,2,152.5,Punchouts changed as per Lendis 28,3.599999905
19,Iowa,5042,05/19/2004,3,0,0,0,0,0,0,7.300000191,0.300000012,0,0,0,0,142,11,73,58,32.90000153,255.3999939,207.3000031,0,0,0,0,0,0,0,0,0,0,1,0,0,0.100000001,0,0,0,0,0,0,0,0,0,2,0.5,5,12.69999981,0,0,2,305,A VERY GOOD COMPARISON TO LAST SURVEY,3.700000048
39,Ohio,5003,04/15/2004,1,0,0,0,0,0,0,15.10000038,0,0,0,0,0,177,176,1,0,626.0999756,3.599999905,0,1,5.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.100000001,148,130,2,0,,3.799999952
17,Illinois,5869,07/13/2004,3,0,0,0,0,0,0,0,0,23,0,0,0,129,43,86,0,131.3999939,318.2000122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.200000003,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,152.5,VERY CLOSE TO PREVIOUS MDS,3.700000048
17,Illinois,5020,07/15/2004,1,0,0,0,0,0,0,5,0,0,0,0,0,177,177,0,0,644.7000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,152.3999939,TRANSVERSE CRACKS HARD TO SEE,3.700000048
46,South Dakota,5025,09/02/2004,1,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,0,0,897.7000122,0,0,0,0,0,274.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,305,,3.700000048
46,South Dakota,5020,09/01/2004,2,180,0,0,253.3000031,0,0,0,0,0,0,0,0,223,0,223,0,0,745.7000122,0,0,0,0,0,213.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152.5,,3.700000048
17,Illinois,5849,07/27/1994,2,0,0,0,0,0,0,16.39999962,0,0,0,0,0,224,224,0,0,778.9000244,0,0,0,0,0,0,213.5,0,0,0,0,6,0,0,6.199999809,0,0,0,0,0,0,0,0,9,0,0,0.200000003,0,0,0,0,0,0,"NO CENTER LINE JOINT, THIN SEAL PATCH ON CL CRACK SEVERAL POPOUTS THROUGHOUT",3.700000048
27,Minnesota,0701,05/23/2005,7,0,0,0,0,0,0,6.800000191,0,0,0,0,0,219,62,150,7,206.6999969,527.7000122,24.70000076,0,0,0,0,244.6000061,0,2,0,0,2,1,2,1.899999976,0.200000003,10.5,0,0,0,0,0,0,22,0,3,118.5,0,0.600000024,1,6,1,0,Long cracking changed as per Lendis 28,3.700000048
27,Minnesota,0702,05/24/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,119,44,72,3,171.8000031,265.7000122,11.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,1,152.5,,3.700000048
27,Minnesota,0703,05/26/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,122,33,85,4,118.5999985,313.7999878,14.80000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.400000095,0,0,0,0,1,152.5,,3.700000048
27,Minnesota,0707,06/02/2005,3,0,0,0,0,0,0,0.5,0,0,0,0,0,88,63,16,9,238.1000061,48.59999847,26.20000076,0,0,0,0,0,0,0,0,0,8,6,3,18.60000038,33.70000076,9,0,0,0,0,0,0,1,0,0,28.10000038,0,0,16,13,1,0,,3.700000048
27,Minnesota,0704,06/01/2005,3,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,468.7999878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.20000076,0,0,0,0,1,0,,3.700000048
27,Minnesota,0705,06/01/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,439.6000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3.700000048
27,Minnesota,0706,06/02/2005,2,0,0,0,0,0,0,8,0,0,0,0,0,111,96,12,3,325,44.40000153,11.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,76.59999847,0,0,4,4,1,0,,3.700000048
27,Minnesota,0708,06/03/2005,5,0,0,0,0,0,0,1.600000024,0,0,0,0,0,127,108,14,5,365.8999939,48.79999924,18.5,0,0,0,0,0,0,0,0,0,1,0,3,0.800000012,0,15.60000038,0,0,0,0,0,0,0,0,1,72.19999695,0,0,1,1,1,0,,3.700000048
27,Minnesota,0709,06/03/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,128,114,13,1,391.2999878,48.09999847,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,1,0,,3.700000048
48,Texas,5035,12/04/2003,1,0,0,0,0,0,0,0,0,0,0,0,0,141,110,31,0,388.2999878,113.6999969,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.299999952,0,0,0,0,2,195.5,,3.700000048
48,Texas,5328,03/10/2005,1,0,0,0,0,0,0,0,0,0,0,0,0,133,70,59,4,255.8999939,218.6000061,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152.5,2,305,,3.799999952
48,Texas,5024,04/27/2005,1,0,0,0,0,0,0,1,0,0,0,0,0,135,74,41,20,256.6000061,154.1000061,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,,3.700000048
48,Texas,5287,02/14/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,143,125,18,0,436.3999939,64.80000305,0,0,0,0,0,228.8000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134,,3.599999905
48,Texas,5301,02/13/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,123,90,27,6,308.2999878,99.90000153,22.79999924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.200000003,0,0,0,0,0,0,0,0,0,1.600000024,0,0,0,0,2,36,,3.700000048
48,Texas,5310,02/11/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,88,72,16,0,317.2999878,65.80000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,4.599999905
48,Texas,5317,02/11/1997,2,0,0,0,0,0,0,0,0,0,0,0,0,74,61,13,0,223.8999939,49.90000153,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,15,38.5,2,152.5,,3.700000048
48,Texas,5024,04/26/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,129,122,7,0,421,25.20000076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
48,Texas,5026,04/27/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,143,143,0,0,517.2000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
28,Mississippi,5006,07/14/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,201,164,37,0,525.7000122,123.5999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.1999969,0,0,0,0,0,0,,3.700000048
48,Texas,5310,08/03/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,79,63,15,1,276.2999878,69,4.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.599999905
48,Texas,5317,08/04/1993,2,0,0,0,0,0,0,0,0,0,0,0,0,72,60,12,0,209.3999939,43.20000076,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152.5,,3.700000048
48,Texas,5328,08/05/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,133,122,11,0,427.2000122,39.59999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
28,Mississippi,5803,07/14/1993,2,0,0,0,0,0,0,0,0,0,0,0,0,113,74,39,0,260.2000122,144.3000031,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048
48,Texas,5301,08/04/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,98,83,15,0,298.7999878,54,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
13,Georgia,4118,10/26/1994,1,0,0,0,0,0,0,1,0,0,0,0,0,154,144,10,0,449.2000122,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NO VIDEO DUE TO HEAVY TRAFFIC.NO TRAFFIC CONTROL.,3.700000048
48,Texas,5284,08/03/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,68,62,6,0,211.1000061,21.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.300000191,2,8.300000191,,3.700000048
48,Texas,5287,08/03/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,127,63,60,4,214.1000061,215.1000061,14.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12.89999962,,,"LNG JT SEAL DAMAGE DATA SET TO NULL, UNABLE TO VALIDATE",3.599999905
5,Arkansas,5803,11/29/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,159,48,111,0,146.3000031,453.7999878,0,4,22.10000038,0,0,288.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.200000003,0,0,0,2,,"LNG JT SEAL DAMAGE LEN SET TO NULL, UNABLE TO VALIDATE",3.700000048
40,Oklahoma,5021,11/04/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,0,460.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,305,,3.700000048
40,Oklahoma,4158,11/01/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,92,80,12,0,278.1000061,43.90000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
40,Oklahoma,4166,11/01/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,144,112,32,0,405.1000061,117.9000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
40,Oklahoma,5021,11/01/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,132,110,22,0,401.1000061,80.40000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,305,,3.700000048
40,Oklahoma,4158,11/04/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
22,Louisiana,0706,04/03/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,88,70,18,0,242.3000031,63.40000153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
22,Louisiana,0707,04/03/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,94,79,15,0,275.2000122,54.90000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
22,Louisiana,0709,04/02/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,95,94,1,0,341.1000061,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
40,Oklahoma,4166,11/03/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,142,142,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.599999905
22,Louisiana,0704,04/02/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,140,129,11,0,452.2999878,38.40000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
45,South Carolina,5035,03/17/1992,1,0,0,0,0,0,0,35.09999847,0,0,,0,0,168,168,0,0,548.2999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,3719,04/01/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,124,122,2,0,434.2999878,5.199999809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LARGE SPALL WAS NOTED AT STA. 3+78,(~1 SQ. FT.) BUT WAS NOT ASSOC. W/CRACK.",3.700000048
22,Louisiana,0702,04/02/1992,1,0,0,0,0,0,0,0.899999976,0,0,,0,0,124,115,9,0,398.7000122,30.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.59999847,0,0,2,2,0,0,0,0,0,0,,,,3.700000048
22,Louisiana,0703,04/02/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,141,128,13,0,440.3999939,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
45,South Carolina,5034,03/17/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,334.7000122,0,0,1,557.4000244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,5317,04/16/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,3.700000048
48,Texas,5287,04/15/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,131,131,0,0,465.3999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.599999905
48,Texas,5035,01/29/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,135,107,28,0,372.7999878,102.4000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
45,South Carolina,5017,03/16/1992,1,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,5310,04/17/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,363.1000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.599999905
48,Texas,5274,04/16/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,259.1000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,5283,04/15/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.599999905
48,Texas,5284,04/15/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,265.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,5301,04/16/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,106,106,0,0,387.7000122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,5334,11/07/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,208,208,0,0,731.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.799999952
40,Oklahoma,4155,10/10/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,445.6000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
40,Oklahoma,4158,10/10/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,290.2000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
40,Oklahoma,4166,10/09/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,0,351.3999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
40,Oklahoma,5021,10/09/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0,0,463.8999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
5,Arkansas,5805,09/10/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,216,216,0,0,747.0999756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,3845,06/20/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,289.2999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.799999952
48,Texas,5328,06/20/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,132,132,0,0,478.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,5026,07/08/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,140,140,0,0,506.8999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
5,Arkansas,5803,09/10/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,155,80,75,0,286.5,274.2999878,0,1,557.4000244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,3569,06/26/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,368.7000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.300000191
48,Texas,5335,06/11/1991,1,0,0,0,0,0,0,4,0,0,,0,0,214,214,0,0,746.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,,,3.799999952
